x-axis,1,2,F1
second,Volt,Volt,Volt
-15.67500E-03,+2.10050249E+00,+793.96984E-03,+1.32537842E+00
-15.65000E-03,+2.13065324E+00,+844.22110E-03,+1.32537842E+00
-15.62500E-03,+2.13065324E+00,+834.17085E-03,+1.32537842E+00
-15.60000E-03,+2.17085425E+00,+804.02009E-03,+1.36553955E+00
-15.57500E-03,+2.21105525E+00,+804.02009E-03,+1.36553955E+00
-15.55000E-03,+2.19095475E+00,+844.22110E-03,+1.36553955E+00
-15.52500E-03,+2.21105525E+00,+804.02009E-03,+1.36553955E+00
-15.50000E-03,+2.21105525E+00,+804.02009E-03,+1.40570068E+00
-15.47500E-03,+2.24120601E+00,+814.07034E-03,+1.40570068E+00
-15.45000E-03,+2.25125626E+00,+824.12059E-03,+1.42578125E+00
-15.42500E-03,+2.25125626E+00,+814.07034E-03,+1.44586182E+00
-15.40000E-03,+2.25125626E+00,+844.22110E-03,+1.44586182E+00
-15.37500E-03,+2.28140701E+00,+844.22110E-03,+1.44586182E+00
-15.35000E-03,+2.31155776E+00,+804.02009E-03,+1.48602295E+00
-15.32500E-03,+2.29145726E+00,+844.22110E-03,+1.48602295E+00
-15.30000E-03,+2.33165827E+00,+804.02009E-03,+1.48602295E+00
-15.27500E-03,+2.37185927E+00,+864.32160E-03,+1.49606323E+00
-15.25000E-03,+2.37185927E+00,+844.22110E-03,+1.52618408E+00
-15.22500E-03,+2.34170852E+00,+834.17085E-03,+1.49606323E+00
-15.20000E-03,+2.37185927E+00,+804.02009E-03,+1.52618408E+00
-15.17500E-03,+2.37185927E+00,+804.02009E-03,+1.56634521E+00
-15.15000E-03,+2.37185927E+00,+844.22110E-03,+1.54626465E+00
-15.12500E-03,+2.41206028E+00,+804.02009E-03,+1.55630493E+00
-15.10000E-03,+2.37185927E+00,+844.22110E-03,+1.56634521E+00
-15.07500E-03,+2.44221103E+00,+844.22110E-03,+1.56634521E+00
-15.05000E-03,+2.45226128E+00,+824.12059E-03,+1.56634521E+00
-15.02500E-03,+2.45226128E+00,+824.12059E-03,+1.63662720E+00
-15.00000E-03,+2.49246228E+00,+804.02009E-03,+1.64666748E+00
-14.97500E-03,+2.48241203E+00,+844.22110E-03,+1.61654663E+00
-14.95000E-03,+2.47236178E+00,+824.12059E-03,+1.64666748E+00
-14.92500E-03,+2.44221103E+00,+804.02009E-03,+1.60650635E+00
-14.90000E-03,+2.41206028E+00,+804.02009E-03,+1.60650635E+00
-14.87500E-03,+2.42211053E+00,+793.96984E-03,+1.64666748E+00
-14.85000E-03,+2.41206028E+00,+763.81909E-03,+1.64666748E+00
-14.82500E-03,+2.37185927E+00,+793.96984E-03,+1.60650635E+00
-14.80000E-03,+2.41206028E+00,+763.81909E-03,+1.64666748E+00
-14.77500E-03,+2.34170852E+00,+733.66833E-03,+1.60650635E+00
-14.75000E-03,+2.33165827E+00,+763.81909E-03,+1.60650635E+00
-14.72500E-03,+2.33165827E+00,+733.66833E-03,+1.60650635E+00
-14.70000E-03,+2.33165827E+00,+723.61808E-03,+1.60650635E+00
-14.67500E-03,+2.33165827E+00,+683.41708E-03,+1.61654663E+00
-14.65000E-03,+2.31155776E+00,+683.41708E-03,+1.60650635E+00
-14.62500E-03,+2.29145726E+00,+683.41708E-03,+1.60650635E+00
-14.60000E-03,+2.29145726E+00,+683.41708E-03,+1.56634521E+00
-14.57500E-03,+2.28140701E+00,+653.26632E-03,+1.60650635E+00
-14.55000E-03,+2.25125626E+00,+663.31658E-03,+1.58642578E+00
-14.52500E-03,+2.25125626E+00,+643.21607E-03,+1.60650635E+00
-14.50000E-03,+2.25125626E+00,+643.21607E-03,+1.56634521E+00
-14.47500E-03,+2.21105525E+00,+603.01507E-03,+1.60650635E+00
-14.45000E-03,+2.21105525E+00,+603.01507E-03,+1.60650635E+00
-14.42500E-03,+2.21105525E+00,+633.16582E-03,+1.56634521E+00
-14.40000E-03,+2.21105525E+00,+603.01507E-03,+1.60650635E+00
-14.37500E-03,+2.20100500E+00,+572.86432E-03,+1.59646606E+00
-14.35000E-03,+2.17085425E+00,+562.81406E-03,+1.60650635E+00
-14.32500E-03,+2.15075375E+00,+562.81406E-03,+1.56634521E+00
-14.30000E-03,+2.09045224E+00,+562.81406E-03,+1.60650635E+00
-14.27500E-03,+2.13065324E+00,+532.66331E-03,+1.56634521E+00
-14.25000E-03,+2.11055274E+00,+542.71356E-03,+1.56634521E+00
-14.22500E-03,+2.12060299E+00,+542.71356E-03,+1.57638550E+00
-14.20000E-03,+2.09045224E+00,+522.61306E-03,+1.56634521E+00
-14.17500E-03,+2.06030149E+00,+482.41206E-03,+1.56634521E+00
-14.15000E-03,+2.05025123E+00,+482.41206E-03,+1.56634521E+00
-14.12500E-03,+2.05025123E+00,+512.56281E-03,+1.56634521E+00
-14.10000E-03,+2.01005023E+00,+482.41206E-03,+1.52618408E+00
-14.07500E-03,+2.01005023E+00,+462.31155E-03,+1.55630493E+00
-14.05000E-03,+1.98994973E+00,+462.31155E-03,+1.52618408E+00
-14.02500E-03,+1.99999998E+00,+442.21105E-03,+1.52618408E+00
-14.00000E-03,+1.96984923E+00,+442.21105E-03,+1.52618408E+00
-13.97500E-03,+1.96984923E+00,+402.01005E-03,+1.53622437E+00
-13.95000E-03,+1.94974872E+00,+422.11055E-03,+1.52618408E+00
-13.92500E-03,+1.93969847E+00,+402.01005E-03,+1.52618408E+00
-13.90000E-03,+1.92964822E+00,+361.80904E-03,+1.48602295E+00
-13.87500E-03,+1.92964822E+00,+402.01005E-03,+1.52618408E+00
-13.85000E-03,+1.90954772E+00,+402.01005E-03,+1.50610352E+00
-13.82500E-03,+1.88944722E+00,+391.95979E-03,+1.52618408E+00
-13.80000E-03,+1.88944722E+00,+361.80904E-03,+1.52618408E+00
-13.77500E-03,+1.84924621E+00,+361.80904E-03,+1.48602295E+00
-13.75000E-03,+1.84924621E+00,+361.80904E-03,+1.48602295E+00
-13.72500E-03,+1.84924621E+00,+321.60804E-03,+1.48602295E+00
-13.70000E-03,+1.84924621E+00,+361.80904E-03,+1.48602295E+00
-13.67500E-03,+1.80904521E+00,+351.75879E-03,+1.48602295E+00
-13.65000E-03,+1.82914571E+00,+321.60804E-03,+1.46594238E+00
-13.62500E-03,+1.80904521E+00,+321.60804E-03,+1.48602295E+00
-13.60000E-03,+1.76884420E+00,+321.60804E-03,+1.48602295E+00
-13.57500E-03,+1.76884420E+00,+281.40703E-03,+1.47598267E+00
-13.55000E-03,+1.76884420E+00,+301.50753E-03,+1.44586182E+00
-13.52500E-03,+1.75879395E+00,+281.40703E-03,+1.47598267E+00
-13.50000E-03,+1.72864320E+00,+281.40703E-03,+1.48602295E+00
-13.47500E-03,+1.69849244E+00,+281.40703E-03,+1.44586182E+00
-13.45000E-03,+1.70854270E+00,+241.20603E-03,+1.44586182E+00
-13.42500E-03,+1.68844219E+00,+241.20603E-03,+1.44586182E+00
-13.40000E-03,+1.68844219E+00,+241.20603E-03,+1.40570068E+00
-13.37500E-03,+1.65829144E+00,+241.20603E-03,+1.44586182E+00
-13.35000E-03,+1.66834169E+00,+241.20603E-03,+1.44586182E+00
-13.32500E-03,+1.64824119E+00,+211.05527E-03,+1.43582153E+00
-13.30000E-03,+1.64824119E+00,+201.00502E-03,+1.40570068E+00
-13.27500E-03,+1.63819094E+00,+201.00502E-03,+1.41574097E+00
-13.25000E-03,+1.58793968E+00,+180.90452E-03,+1.42578125E+00
-13.22500E-03,+1.59798993E+00,+160.80402E-03,+1.41574097E+00
-13.20000E-03,+1.56783918E+00,+160.80402E-03,+1.40570068E+00
-13.17500E-03,+1.56783918E+00,+160.80402E-03,+1.40570068E+00
-13.15000E-03,+1.56783918E+00,+180.90452E-03,+1.38562012E+00
-13.12500E-03,+1.57788943E+00,+160.80402E-03,+1.41574097E+00
-13.10000E-03,+1.52763817E+00,+120.60301E-03,+1.36553955E+00
-13.07500E-03,+1.52763817E+00,+150.75377E-03,+1.40570068E+00
-13.05000E-03,+1.48743717E+00,+140.70352E-03,+1.36553955E+00
-13.02500E-03,+1.51758792E+00,+120.60301E-03,+1.36553955E+00
-13.00000E-03,+1.44723617E+00,+160.80402E-03,+1.32537842E+00
-12.97500E-03,+1.45728642E+00,+110.55276E-03,+1.37557983E+00
-12.95000E-03,+1.46733667E+00,+120.60301E-03,+1.36553955E+00
-12.92500E-03,+1.44723617E+00,+90.45226E-03,+1.36553955E+00
-12.90000E-03,+1.40703516E+00,+80.40201E-03,+1.32537842E+00
-12.87500E-03,+1.41708541E+00,+80.40201E-03,+1.32537842E+00
-12.85000E-03,+1.38693466E+00,+60.30151E-03,+1.36553955E+00
-12.82500E-03,+1.39698491E+00,+80.40201E-03,+1.32537842E+00
-12.80000E-03,+1.40703516E+00,+40.20100E-03,+1.32537842E+00
-12.77500E-03,+1.36683416E+00,+50.25126E-03,+1.32537842E+00
-12.75000E-03,+1.36683416E+00,+40.20100E-03,+1.30529785E+00
-12.72500E-03,+1.33668340E+00,+40.20100E-03,+1.28521729E+00
-12.70000E-03,+1.32663315E+00,+40.20100E-03,+1.28521729E+00
-12.67500E-03,+1.32663315E+00,+30.15075E-03,+1.28521729E+00
-12.65000E-03,+1.30653265E+00,+20.10050E-03,+1.28521729E+00
-12.62500E-03,+1.31658290E+00,+40.20100E-03,+1.28521729E+00
-12.60000E-03,+1.28643215E+00,+0.0E+00,+1.24505615E+00
-12.57500E-03,+1.27638190E+00,-10.05025E-03,+1.26513672E+00
-12.55000E-03,+1.24623114E+00,+0.0E+00,+1.26513672E+00
-12.52500E-03,+1.24623114E+00,+0.0E+00,+1.24505615E+00
-12.50000E-03,+1.20603014E+00,-40.20100E-03,+1.24505615E+00
-12.47500E-03,+1.23618089E+00,-30.15075E-03,+1.24505615E+00
-12.45000E-03,+1.20603014E+00,-20.10050E-03,+1.22497559E+00
-12.42500E-03,+1.20603014E+00,-40.20100E-03,+1.20489502E+00
-12.40000E-03,+1.16582913E+00,-40.20100E-03,+1.24505615E+00
-12.37500E-03,+1.16582913E+00,-40.20100E-03,+1.21493530E+00
-12.35000E-03,+1.16582913E+00,-60.30151E-03,+1.20489502E+00
-12.32500E-03,+1.15577888E+00,-70.35176E-03,+1.20489502E+00
-12.30000E-03,+1.12562813E+00,-80.40201E-03,+1.20489502E+00
-12.27500E-03,+1.11557788E+00,-50.25126E-03,+1.19485474E+00
-12.25000E-03,+1.08542712E+00,-80.40201E-03,+1.16473389E+00
-12.22500E-03,+1.08542712E+00,-80.40201E-03,+1.16473389E+00
-12.20000E-03,+1.04522612E+00,-80.40201E-03,+1.16473389E+00
-12.17500E-03,+1.07537687E+00,-80.40201E-03,+1.16473389E+00
-12.15000E-03,+1.04522612E+00,-80.40201E-03,+1.12457275E+00
-12.12500E-03,+1.01507537E+00,-120.60301E-03,+1.12457275E+00
-12.10000E-03,+1.00502511E+00,-120.60301E-03,+1.12457275E+00
-12.07500E-03,+974.87436E-03,-120.60301E-03,+1.12457275E+00
-12.05000E-03,+984.92461E-03,-120.60301E-03,+1.12457275E+00
-12.02500E-03,+1.00502511E+00,-120.60301E-03,+1.12457275E+00
-12.00000E-03,+964.82411E-03,-120.60301E-03,+1.12457275E+00
-11.97500E-03,+964.82411E-03,-150.75377E-03,+1.09445190E+00
-11.95000E-03,+964.82411E-03,-140.70352E-03,+1.08441162E+00
-11.92500E-03,+954.77386E-03,-160.80402E-03,+1.08441162E+00
-11.90000E-03,+924.62311E-03,-160.80402E-03,+1.12457275E+00
-11.87500E-03,+924.62311E-03,-190.95477E-03,+1.08441162E+00
-11.85000E-03,+904.52260E-03,-180.90452E-03,+1.06433105E+00
-11.82500E-03,+884.42210E-03,-201.00502E-03,+1.07437134E+00
-11.80000E-03,+884.42210E-03,-160.80402E-03,+1.04425049E+00
-11.77500E-03,+844.22110E-03,-170.85427E-03,+1.04425049E+00
-11.75000E-03,+864.32160E-03,-180.90452E-03,+1.04425049E+00
-11.72500E-03,+804.02009E-03,-201.00502E-03,+1.00408936E+00
-11.70000E-03,+844.22110E-03,-201.00502E-03,+1.04425049E+00
-11.67500E-03,+814.07034E-03,-211.05527E-03,+1.01412964E+00
-11.65000E-03,+804.02009E-03,-201.00502E-03,+984.00879E-03
-11.62500E-03,+773.86934E-03,-201.00502E-03,+1.00408936E+00
-11.60000E-03,+804.02009E-03,-241.20603E-03,+1.00408936E+00
-11.57500E-03,+733.66833E-03,-231.15578E-03,+973.96851E-03
-11.55000E-03,+743.71859E-03,-201.00502E-03,+984.00879E-03
-11.52500E-03,+723.61808E-03,-241.20603E-03,+963.92822E-03
-11.50000E-03,+723.61808E-03,-241.20603E-03,+963.92822E-03
-11.47500E-03,+723.61808E-03,-241.20603E-03,+953.88794E-03
-11.45000E-03,+683.41708E-03,-241.20603E-03,+963.92822E-03
-11.42500E-03,+653.26632E-03,-251.25628E-03,+933.80737E-03
-11.40000E-03,+683.41708E-03,-281.40703E-03,+963.92822E-03
-11.37500E-03,+643.21607E-03,-281.40703E-03,+923.76709E-03
-11.35000E-03,+663.31658E-03,-281.40703E-03,+923.76709E-03
-11.32500E-03,+643.21607E-03,-281.40703E-03,+923.76709E-03
-11.30000E-03,+603.01507E-03,-281.40703E-03,+883.60596E-03
-11.27500E-03,+613.06532E-03,-301.50753E-03,+883.60596E-03
-11.25000E-03,+582.91457E-03,-301.50753E-03,+883.60596E-03
-11.22500E-03,+603.01507E-03,-281.40703E-03,+883.60596E-03
-11.20000E-03,+603.01507E-03,-321.60804E-03,+883.60596E-03
-11.17500E-03,+532.66331E-03,-321.60804E-03,+843.44482E-03
-11.15000E-03,+542.71356E-03,-281.40703E-03,+843.44482E-03
-11.12500E-03,+522.61306E-03,-311.55779E-03,+843.44482E-03
-11.10000E-03,+522.61306E-03,-321.60804E-03,+843.44482E-03
-11.07500E-03,+522.61306E-03,-321.60804E-03,+833.40454E-03
-11.05000E-03,+482.41206E-03,-321.60804E-03,+843.44482E-03
-11.02500E-03,+482.41206E-03,-331.65829E-03,+833.40454E-03
-11.00000E-03,+442.21105E-03,-321.60804E-03,+803.28369E-03
-10.97500E-03,+442.21105E-03,-351.75879E-03,+803.28369E-03
-10.95000E-03,+462.31155E-03,-361.80904E-03,+803.28369E-03
-10.92500E-03,+442.21105E-03,-331.65829E-03,+773.16284E-03
-10.90000E-03,+402.01005E-03,-361.80904E-03,+763.12256E-03
-10.87500E-03,+412.06030E-03,-361.80904E-03,+763.12256E-03
-10.85000E-03,+422.11055E-03,-361.80904E-03,+763.12256E-03
-10.82500E-03,+402.01005E-03,-351.75879E-03,+753.08228E-03
-10.80000E-03,+361.80904E-03,-361.80904E-03,+763.12256E-03
-10.77500E-03,+361.80904E-03,-391.95979E-03,+733.00171E-03
-10.75000E-03,+341.70854E-03,-361.80904E-03,+722.96143E-03
-10.72500E-03,+321.60804E-03,-391.95979E-03,+722.96143E-03
-10.70000E-03,+321.60804E-03,-402.01005E-03,+722.96143E-03
-10.67500E-03,+291.45728E-03,-391.95979E-03,+682.80029E-03
-10.65000E-03,+281.40703E-03,-402.01005E-03,+682.80029E-03
-10.62500E-03,+281.40703E-03,-371.85929E-03,+682.80029E-03
-10.60000E-03,+281.40703E-03,-402.01005E-03,+722.96143E-03
-10.57500E-03,+241.20603E-03,-402.01005E-03,+682.80029E-03
-10.55000E-03,+241.20603E-03,-402.01005E-03,+682.80029E-03
-10.52500E-03,+241.20603E-03,-402.01005E-03,+662.71973E-03
-10.50000E-03,+241.20603E-03,-442.21105E-03,+642.63916E-03
-10.47500E-03,+241.20603E-03,-442.21105E-03,+642.63916E-03
-10.45000E-03,+180.90452E-03,-442.21105E-03,+602.47803E-03
-10.42500E-03,+201.00502E-03,-442.21105E-03,+612.51831E-03
-10.40000E-03,+160.80402E-03,-442.21105E-03,+602.47803E-03
-10.37500E-03,+170.85427E-03,-472.36180E-03,+582.39746E-03
-10.35000E-03,+140.70352E-03,-462.31155E-03,+602.47803E-03
-10.32500E-03,+160.80402E-03,-442.21105E-03,+602.47803E-03
-10.30000E-03,+120.60301E-03,-442.21105E-03,+562.31689E-03
-10.27500E-03,+120.60301E-03,-472.36180E-03,+562.31689E-03
-10.25000E-03,+100.50251E-03,-482.41206E-03,+562.31689E-03
-10.22500E-03,+50.25126E-03,-472.36180E-03,+562.31689E-03
-10.20000E-03,+40.20100E-03,-442.21105E-03,+522.15576E-03
-10.17500E-03,+50.25126E-03,-482.41206E-03,+522.15576E-03
-10.15000E-03,+40.20100E-03,-482.41206E-03,+522.15576E-03
-10.12500E-03,+40.20100E-03,-492.46231E-03,+532.19604E-03
-10.10000E-03,+40.20100E-03,-482.41206E-03,+522.15576E-03
-10.07500E-03,+30.15075E-03,-482.41206E-03,+512.11548E-03
-10.05000E-03,+0.0E+00,-502.51256E-03,+502.07520E-03
-10.02500E-03,+0.0E+00,-482.41206E-03,+481.99463E-03
-10.00000E-03,-40.20100E-03,-482.41206E-03,+481.99463E-03
-9.97500E-03,-40.20100E-03,-482.41206E-03,+471.95435E-03
-9.95000E-03,-40.20100E-03,-502.51256E-03,+441.83350E-03
-9.92500E-03,-50.25126E-03,-522.61306E-03,+441.83350E-03
-9.90000E-03,-80.40201E-03,-522.61306E-03,+441.83350E-03
-9.87500E-03,-110.55276E-03,-522.61306E-03,+451.87378E-03
-9.85000E-03,-100.50251E-03,-522.61306E-03,+421.75293E-03
-9.82500E-03,-120.60301E-03,-532.66331E-03,+401.67236E-03
-9.80000E-03,-160.80402E-03,-562.81406E-03,+361.51123E-03
-9.77500E-03,-120.60301E-03,-552.76381E-03,+401.67236E-03
-9.75000E-03,-140.70352E-03,-522.61306E-03,+381.59180E-03
-9.72500E-03,-160.80402E-03,-552.76381E-03,+391.63208E-03
-9.70000E-03,-160.80402E-03,-522.61306E-03,+361.51123E-03
-9.67500E-03,-160.80402E-03,-562.81406E-03,+361.51123E-03
-9.65000E-03,-180.90452E-03,-542.71356E-03,+361.51123E-03
-9.62500E-03,-241.20603E-03,-562.81406E-03,+331.39038E-03
-9.60000E-03,-201.00502E-03,-603.01507E-03,+321.35010E-03
-9.57500E-03,-241.20603E-03,-562.81406E-03,+341.43066E-03
-9.55000E-03,-241.20603E-03,-562.81406E-03,+321.35010E-03
-9.52500E-03,-281.40703E-03,-562.81406E-03,+321.35010E-03
-9.50000E-03,-321.60804E-03,-603.01507E-03,+281.18896E-03
-9.47500E-03,-281.40703E-03,-572.86432E-03,+291.22925E-03
-9.45000E-03,-301.50753E-03,-562.81406E-03,+281.18896E-03
-9.42500E-03,-321.60804E-03,-603.01507E-03,+281.18896E-03
-9.40000E-03,-321.60804E-03,-562.81406E-03,+241.02783E-03
-9.37500E-03,-321.60804E-03,-603.01507E-03,+271.14868E-03
-9.35000E-03,-361.80904E-03,-582.91457E-03,+241.02783E-03
-9.32500E-03,-371.85929E-03,-613.06532E-03,+271.14868E-03
-9.30000E-03,-361.80904E-03,-603.01507E-03,+200.86670E-03
-9.27500E-03,-402.01005E-03,-603.01507E-03,+200.86670E-03
-9.25000E-03,-402.01005E-03,-603.01507E-03,+180.78613E-03
-9.22500E-03,-442.21105E-03,-613.06532E-03,+200.86670E-03
-9.20000E-03,-402.01005E-03,-603.01507E-03,+200.86670E-03
-9.17500E-03,-452.26130E-03,-613.06532E-03,+180.78613E-03
-9.15000E-03,-462.31155E-03,-603.01507E-03,+180.78613E-03
-9.12500E-03,-482.41206E-03,-643.21607E-03,+160.70557E-03
-9.10000E-03,-522.61306E-03,-643.21607E-03,+120.54443E-03
-9.07500E-03,-482.41206E-03,-613.06532E-03,+120.54443E-03
-9.05000E-03,-522.61306E-03,-643.21607E-03,+140.62500E-03
-9.02500E-03,-552.76381E-03,-633.16582E-03,+110.50415E-03
-9.00000E-03,-522.61306E-03,-643.21607E-03,+80.38330E-03
-8.97500E-03,-522.61306E-03,-643.21607E-03,+80.38330E-03
-8.95000E-03,-562.81406E-03,-623.11557E-03,+80.38330E-03
-8.92500E-03,-572.86432E-03,-613.06532E-03,+40.22217E-03
-8.90000E-03,-562.81406E-03,-643.21607E-03,+40.22217E-03
-8.87500E-03,-603.01507E-03,-613.06532E-03,+50.26245E-03
-8.85000E-03,-623.11557E-03,-643.21607E-03,+40.22217E-03
-8.82500E-03,-613.06532E-03,-653.26632E-03,+40.22217E-03
-8.80000E-03,-643.21607E-03,-643.21607E-03,+40.22217E-03
-8.77500E-03,-613.06532E-03,-673.36683E-03,+30.18188E-03
-8.75000E-03,-683.41708E-03,-683.41708E-03,+20.14160E-03
-8.72500E-03,-683.41708E-03,-683.41708E-03,+61.04E-06
-8.70000E-03,-683.41708E-03,-683.41708E-03,+61.04E-06
-8.67500E-03,-683.41708E-03,-653.26632E-03,-40.10010E-03
-8.65000E-03,-723.61808E-03,-663.31658E-03,-40.10010E-03
-8.62500E-03,-723.61808E-03,-673.36683E-03,-40.10010E-03
-8.60000E-03,-723.61808E-03,-643.21607E-03,-80.26123E-03
-8.57500E-03,-763.81909E-03,-653.26632E-03,-80.26123E-03
-8.55000E-03,-763.81909E-03,-703.51758E-03,-40.10010E-03
-8.52500E-03,-793.96984E-03,-683.41708E-03,-110.38208E-03
-8.50000E-03,-804.02009E-03,-683.41708E-03,-80.26123E-03
-8.47500E-03,-773.86934E-03,-723.61808E-03,-80.26123E-03
-8.45000E-03,-804.02009E-03,-703.51758E-03,-80.26123E-03
-8.42500E-03,-844.22110E-03,-683.41708E-03,-120.42236E-03
-8.40000E-03,-844.22110E-03,-683.41708E-03,-120.42236E-03
-8.37500E-03,-844.22110E-03,-693.46733E-03,-160.58350E-03
-8.35000E-03,-864.32160E-03,-703.51758E-03,-160.58350E-03
-8.32500E-03,-884.42210E-03,-713.56783E-03,-190.70435E-03
-8.30000E-03,-844.22110E-03,-683.41708E-03,-160.58350E-03
-8.27500E-03,-884.42210E-03,-723.61808E-03,-200.74463E-03
-8.25000E-03,-924.62311E-03,-723.61808E-03,-180.66406E-03
-8.22500E-03,-924.62311E-03,-723.61808E-03,-230.86548E-03
-8.20000E-03,-924.62311E-03,-723.61808E-03,-200.74463E-03
-8.17500E-03,-954.77386E-03,-723.61808E-03,-200.74463E-03
-8.15000E-03,-944.72361E-03,-723.61808E-03,-200.74463E-03
-8.12500E-03,-964.82411E-03,-723.61808E-03,-230.86548E-03
-8.10000E-03,-1.00502511E+00,-723.61808E-03,-240.90576E-03
-8.07500E-03,-974.87436E-03,-753.76884E-03,-250.94604E-03
-8.05000E-03,-1.00502511E+00,-723.61808E-03,-281.06689E-03
-8.02500E-03,-1.03517587E+00,-763.81909E-03,-281.06689E-03
-8.00000E-03,-1.04522612E+00,-763.81909E-03,-321.22803E-03
-7.97500E-03,-1.05527637E+00,-763.81909E-03,-321.22803E-03
-7.95000E-03,-1.06532662E+00,-763.81909E-03,-321.22803E-03
-7.92500E-03,-1.08542712E+00,-763.81909E-03,-321.22803E-03
-7.90000E-03,-1.12562813E+00,-723.61808E-03,-321.22803E-03
-7.87500E-03,-1.11557788E+00,-793.96984E-03,-331.26831E-03
-7.85000E-03,-1.12562813E+00,-743.71859E-03,-381.46973E-03
-7.82500E-03,-1.12562813E+00,-763.81909E-03,-351.34888E-03
-7.80000E-03,-1.12562813E+00,-723.61808E-03,-401.55029E-03
-7.77500E-03,-1.13567838E+00,-763.81909E-03,-371.42944E-03
-7.75000E-03,-1.18592964E+00,-763.81909E-03,-381.46973E-03
-7.72500E-03,-1.17587938E+00,-773.86934E-03,-401.55029E-03
-7.70000E-03,-1.20603014E+00,-763.81909E-03,-401.55029E-03
-7.67500E-03,-1.20603014E+00,-763.81909E-03,-431.67114E-03
-7.65000E-03,-1.22613064E+00,-783.91959E-03,-441.71143E-03
-7.62500E-03,-1.23618089E+00,-773.86934E-03,-441.71143E-03
-7.60000E-03,-1.24623114E+00,-763.81909E-03,-441.71143E-03
-7.57500E-03,-1.24623114E+00,-793.96984E-03,-451.75171E-03
-7.55000E-03,-1.24623114E+00,-763.81909E-03,-501.95313E-03
-7.52500E-03,-1.28643215E+00,-804.02009E-03,-481.87256E-03
-7.50000E-03,-1.28643215E+00,-844.22110E-03,-522.03369E-03
-7.47500E-03,-1.31658290E+00,-804.02009E-03,-511.99341E-03
-7.45000E-03,-1.32663315E+00,-804.02009E-03,-522.03369E-03
-7.42500E-03,-1.32663315E+00,-804.02009E-03,-532.07397E-03
-7.40000E-03,-1.36683416E+00,-763.81909E-03,-562.19482E-03
-7.37500E-03,-1.36683416E+00,-804.02009E-03,-562.19482E-03
-7.35000E-03,-1.36683416E+00,-783.91959E-03,-582.27539E-03
-7.32500E-03,-1.37688441E+00,-804.02009E-03,-592.31567E-03
-7.30000E-03,-1.40703516E+00,-804.02009E-03,-602.35596E-03
-7.27500E-03,-1.41708541E+00,-804.02009E-03,-602.35596E-03
-7.25000E-03,-1.40703516E+00,-824.12059E-03,-622.43652E-03
-7.22500E-03,-1.44723617E+00,-834.17085E-03,-612.39624E-03
-7.20000E-03,-1.48743717E+00,-804.02009E-03,-642.51709E-03
-7.17500E-03,-1.47738692E+00,-804.02009E-03,-652.55737E-03
-7.15000E-03,-1.52763817E+00,-824.12059E-03,-642.51709E-03
-7.12500E-03,-1.48743717E+00,-804.02009E-03,-642.51709E-03
-7.10000E-03,-1.48743717E+00,-844.22110E-03,-682.67822E-03
-7.07500E-03,-1.51758792E+00,-804.02009E-03,-682.67822E-03
-7.05000E-03,-1.54773868E+00,-844.22110E-03,-702.75879E-03
-7.02500E-03,-1.52763817E+00,-814.07034E-03,-722.83936E-03
-7.00000E-03,-1.56783918E+00,-844.22110E-03,-722.83936E-03
-6.97500E-03,-1.56783918E+00,-844.22110E-03,-722.83936E-03
-6.95000E-03,-1.56783918E+00,-844.22110E-03,-722.83936E-03
-6.92500E-03,-1.60804018E+00,-844.22110E-03,-752.96021E-03
-6.90000E-03,-1.60804018E+00,-844.22110E-03,-763.00049E-03
-6.87500E-03,-1.60804018E+00,-844.22110E-03,-783.08105E-03
-6.85000E-03,-1.62814069E+00,-844.22110E-03,-783.08105E-03
-6.82500E-03,-1.61809043E+00,-844.22110E-03,-803.16162E-03
-6.80000E-03,-1.68844219E+00,-844.22110E-03,-843.32275E-03
-6.77500E-03,-1.67839194E+00,-844.22110E-03,-823.24219E-03
-6.75000E-03,-1.66834169E+00,-864.32160E-03,-803.16162E-03
-6.72500E-03,-1.65829144E+00,-844.22110E-03,-813.20190E-03
-6.70000E-03,-1.72864320E+00,-844.22110E-03,-843.32275E-03
-6.67500E-03,-1.72864320E+00,-874.37185E-03,-853.36304E-03
-6.65000E-03,-1.70854270E+00,-844.22110E-03,-863.40332E-03
-6.62500E-03,-1.72864320E+00,-844.22110E-03,-883.48389E-03
-6.60000E-03,-1.76884420E+00,-884.42210E-03,-883.48389E-03
-6.57500E-03,-1.76884420E+00,-844.22110E-03,-923.64502E-03
-6.55000E-03,-1.78894470E+00,-884.42210E-03,-903.56445E-03
-6.52500E-03,-1.80904521E+00,-844.22110E-03,-923.64502E-03
-6.50000E-03,-1.80904521E+00,-884.42210E-03,-923.64502E-03
-6.47500E-03,-1.83919596E+00,-884.42210E-03,-963.80615E-03
-6.45000E-03,-1.82914571E+00,-844.22110E-03,-963.80615E-03
-6.42500E-03,-1.83919596E+00,-884.42210E-03,-963.80615E-03
-6.40000E-03,-1.84924621E+00,-844.22110E-03,-963.80615E-03
-6.37500E-03,-1.84924621E+00,-884.42210E-03,-1.00396729E+00
-6.35000E-03,-1.90954772E+00,-884.42210E-03,-1.00396729E+00
-6.32500E-03,-1.87939696E+00,-884.42210E-03,-1.00396729E+00
-6.30000E-03,-1.88944722E+00,-884.42210E-03,-1.04412842E+00
-6.27500E-03,-1.88944722E+00,-884.42210E-03,-1.04412842E+00
