x-axis,1,2,F1
-143.9950E-03,-27.6632E-03,-695.2261E-03,+720.8252E-03
-143.8400E-03,-27.6632E-03,-695.2261E-03,+720.8252E-03
-143.6850E-03,-27.6632E-03,-695.2261E-03,+640.7471E-03
-143.5300E-03,-67.8642E-03,-614.8241E-03,+600.7080E-03
-143.3750E-03,-27.6632E-03,-655.0251E-03,+640.7471E-03
-143.2200E-03,-27.6632E-03,-614.8241E-03,+600.7080E-03
-143.0650E-03,-27.6632E-03,-614.8241E-03,+560.6689E-03
-142.9100E-03,-27.6632E-03,-574.6231E-03,+600.7080E-03
-142.7550E-03,-27.6632E-03,-574.6231E-03,+520.6299E-03
-142.6000E-03,-27.6632E-03,-534.4221E-03,+520.6299E-03
-142.4450E-03,-67.8642E-03,-534.4221E-03,+480.5908E-03
-142.2900E-03,-27.6632E-03,-494.2211E-03,+480.5908E-03
-142.1350E-03,-67.8642E-03,-534.4221E-03,+480.5908E-03
-141.9800E-03,-27.6632E-03,-494.2211E-03,+480.5908E-03
-141.8250E-03,-67.8642E-03,-494.2211E-03,+440.5518E-03
-141.6700E-03,-27.6632E-03,-454.0201E-03,+440.5518E-03
-141.5150E-03,-27.6632E-03,-413.8191E-03,+400.5127E-03
-141.3600E-03,-27.6632E-03,-454.0201E-03,+400.5127E-03
-141.2050E-03,-67.8642E-03,-413.8191E-03,+360.4736E-03
-141.0500E-03,-27.6632E-03,-413.8191E-03,+360.4736E-03
-140.8950E-03,-67.8642E-03,-373.6181E-03,+360.4736E-03
-140.7400E-03,-27.6632E-03,-373.6181E-03,+320.4346E-03
-140.5850E-03,-27.6632E-03,-373.6181E-03,+320.4346E-03
-140.4300E-03,-27.6632E-03,-373.6181E-03,+320.4346E-03
-140.2750E-03,-27.6632E-03,-333.4171E-03,+320.4346E-03
-140.1200E-03,-27.6632E-03,-333.4171E-03,+280.3955E-03
-139.9650E-03,-27.6632E-03,-333.4171E-03,+360.4736E-03
-139.8100E-03,-27.6632E-03,-333.4171E-03,+280.3955E-03
-139.6550E-03,-27.6632E-03,-333.4171E-03,+280.3955E-03
-139.5000E-03,-27.6632E-03,-293.2161E-03,+280.3955E-03
-139.3450E-03,-27.6632E-03,-253.0151E-03,+280.3955E-03
-139.1900E-03,-27.6632E-03,-293.2161E-03,+280.3955E-03
-139.0350E-03,-67.8642E-03,-293.2161E-03,+280.3955E-03
-138.8800E-03,-27.6632E-03,-253.0151E-03,+240.3564E-03
-138.7250E-03,-27.6632E-03,-293.2161E-03,+240.3564E-03
-138.5700E-03,-27.6632E-03,-253.0151E-03,+240.3564E-03
-138.4150E-03,-27.6632E-03,-253.0151E-03,+200.3174E-03
-138.2600E-03,-27.6632E-03,-253.0151E-03,+240.3564E-03
-138.1050E-03,-67.8642E-03,-253.0151E-03,+200.3174E-03
-137.9500E-03,-67.8642E-03,-212.8141E-03,+200.3174E-03
-137.7950E-03,-67.8642E-03,-212.8141E-03,+160.2783E-03
-137.6400E-03,-67.8642E-03,-253.0151E-03,+200.3174E-03
-137.4850E-03,-27.6632E-03,-212.8141E-03,+160.2783E-03
-137.3300E-03,-27.6632E-03,-212.8141E-03,+160.2783E-03
-137.1750E-03,-27.6632E-03,-212.8141E-03,+200.3174E-03
-137.0200E-03,-67.8642E-03,-212.8141E-03,+160.2783E-03
-136.8650E-03,-27.6632E-03,-212.8141E-03,+200.3174E-03
-136.7100E-03,-27.6632E-03,-172.6131E-03,+120.2393E-03
-136.5550E-03,-27.6632E-03,-172.6131E-03,+160.2783E-03
-136.4000E-03,-27.6632E-03,-132.4121E-03,+120.2393E-03
-136.2450E-03,-27.6632E-03,-212.8141E-03,+120.2393E-03
-136.0900E-03,-67.8642E-03,-172.6131E-03,+120.2393E-03
-135.9350E-03,-27.6632E-03,-212.8141E-03,+160.2783E-03
-135.7800E-03,-27.6632E-03,-172.6131E-03,+120.2393E-03
-135.6250E-03,-27.6632E-03,-132.4121E-03,+120.2393E-03
-135.4700E-03,-27.6632E-03,-172.6131E-03,+120.2393E-03
-135.3150E-03,-27.6632E-03,-132.4121E-03,+80.2002E-03
-135.1600E-03,-67.8642E-03,-132.4121E-03,+80.2002E-03
-135.0050E-03,-27.6632E-03,-132.4121E-03,+80.2002E-03
-134.8500E-03,-67.8642E-03,-132.4121E-03,+80.2002E-03
-134.6950E-03,-27.6632E-03,-132.4121E-03,+80.2002E-03
-134.5400E-03,-27.6632E-03,-132.4121E-03,+120.2393E-03
-134.3850E-03,-67.8642E-03,-132.4121E-03,+80.2002E-03
-134.2300E-03,-27.6632E-03,-132.4121E-03,+80.2002E-03
-134.0750E-03,-67.8642E-03,-132.4121E-03,+80.2002E-03
-133.9200E-03,-67.8642E-03,-132.4121E-03,+80.2002E-03
-133.7650E-03,-27.6632E-03,-132.4121E-03,+80.2002E-03
-133.6100E-03,-67.8642E-03,-132.4121E-03,+80.2002E-03
-133.4550E-03,-27.6632E-03,-92.2111E-03,+80.2002E-03
-133.3000E-03,-27.6632E-03,-132.4121E-03,+80.2002E-03
-133.1450E-03,-27.6632E-03,-92.2111E-03,+80.2002E-03
-132.9900E-03,-27.6632E-03,-132.4121E-03,+80.2002E-03
-132.8350E-03,-27.6632E-03,-132.4121E-03,+80.2002E-03
-132.6800E-03,-27.6632E-03,-92.2111E-03,+80.2002E-03
-132.5250E-03,-67.8642E-03,-132.4121E-03,+80.2002E-03
-132.3700E-03,-27.6632E-03,-92.2111E-03,+120.2393E-03
-132.2150E-03,-27.6632E-03,-92.2111E-03,+80.2002E-03
-132.0600E-03,-27.6632E-03,-92.2111E-03,+80.2002E-03
-131.9050E-03,-27.6632E-03,-132.4121E-03,+80.2002E-03
-131.7500E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-131.5950E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-131.4400E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-131.2850E-03,-27.6632E-03,-132.4121E-03,+80.2002E-03
-131.1300E-03,-27.6632E-03,-92.2111E-03,+80.2002E-03
-130.9750E-03,-27.6632E-03,-92.2111E-03,+80.2002E-03
-130.8200E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-130.6650E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-130.5100E-03,-27.6632E-03,-92.2111E-03,+80.2002E-03
-130.3550E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-130.2000E-03,-67.8642E-03,-132.4121E-03,+80.2002E-03
-130.0450E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-129.8900E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-129.7350E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-129.5800E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-129.4250E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-129.2700E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-129.1150E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-128.9600E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-128.8050E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-128.6500E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-128.4950E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-128.3400E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-128.1850E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-128.0300E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-127.8750E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-127.7200E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-127.5650E-03,-27.6632E-03,-52.0101E-03,+80.2002E-03
-127.4100E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-127.2550E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-127.1000E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-126.9450E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-126.7900E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-126.6350E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-126.4800E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-126.3250E-03,-67.8642E-03,-92.2111E-03,+122.1E-06
-126.1700E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-126.0150E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-125.8600E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-125.7050E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-125.5500E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-125.3950E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-125.2400E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-125.0850E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-124.9300E-03,-67.8642E-03,-11.8090E-03,+122.1E-06
-124.7750E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-124.6200E-03,-67.8642E-03,-11.8090E-03,+122.1E-06
-124.4650E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-124.3100E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-124.1550E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-124.0000E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-123.8450E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-123.6900E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-123.5350E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-123.3800E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-123.2250E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-123.0700E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-122.9150E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-122.7600E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-122.6050E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-122.4500E-03,-27.6632E-03,-11.8090E-03,+122.1E-06
-122.2950E-03,-67.8642E-03,-92.2111E-03,+122.1E-06
-122.1400E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-121.9850E-03,-27.6632E-03,-92.2111E-03,+122.1E-06
-121.8300E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-121.6750E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-121.5200E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-121.3650E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-121.2100E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-121.0550E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-120.9000E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-120.7450E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-120.5900E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-120.4350E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-120.2800E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-120.1250E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-119.9700E-03,+12.5378E-03,-52.0101E-03,+40.1611E-03
-119.8150E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-119.6600E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-119.5050E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-119.3500E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-119.1950E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-119.0400E-03,-67.8642E-03,-11.8090E-03,+122.1E-06
-118.8850E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-118.7300E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-118.5750E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-118.4200E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-118.2650E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-118.1100E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-117.9550E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-117.8000E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-117.6450E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-117.4900E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-117.3350E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-117.1800E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-117.0250E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-116.8700E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-116.7150E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-116.5600E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-116.4050E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-116.2500E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-116.0950E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-115.9400E-03,-67.8642E-03,-11.8090E-03,+122.1E-06
-115.7850E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-115.6300E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-115.4750E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-115.3200E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-115.1650E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-115.0100E-03,-67.8642E-03,-11.8090E-03,+122.1E-06
-114.8550E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-114.7000E-03,-27.6632E-03,-92.2111E-03,+122.1E-06
-114.5450E-03,-27.6632E-03,-52.0101E-03,+80.2002E-03
-114.3900E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-114.2350E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-114.0800E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-113.9250E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-113.7700E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-113.6150E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-113.4600E-03,-67.8642E-03,-11.8090E-03,+122.1E-06
-113.3050E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-113.1500E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-112.9950E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-112.8400E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-112.6850E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-112.5300E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-112.3750E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-112.2200E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-112.0650E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-111.9100E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-111.7550E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-111.6000E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-111.4450E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-111.2900E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-111.1350E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-110.9800E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-110.8250E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-110.6700E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-110.5150E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-110.3600E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-110.2050E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-110.0500E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-109.8950E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-109.7400E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-109.5850E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-109.4300E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-109.2750E-03,-27.6632E-03,-92.2111E-03,+80.2002E-03
-109.1200E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-108.9650E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-108.8100E-03,-27.6632E-03,-11.8090E-03,+122.1E-06
-108.6550E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-108.5000E-03,-27.6632E-03,-11.8090E-03,+40.1611E-03
-108.3450E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-108.1900E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-108.0350E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-107.8800E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-107.7250E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-107.5700E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-107.4150E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-107.2600E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-107.1050E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-106.9500E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-106.7950E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-106.6400E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-106.4850E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-106.3300E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-106.1750E-03,-67.8642E-03,-11.8090E-03,+122.1E-06
-106.0200E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-105.8650E-03,-67.8642E-03,-11.8090E-03,+122.1E-06
-105.7100E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-105.5550E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-105.4000E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-105.2450E-03,-67.8642E-03,-11.8090E-03,+122.1E-06
-105.0900E-03,-67.8642E-03,-11.8090E-03,+122.1E-06
-104.9350E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-104.7800E-03,-67.8642E-03,-92.2111E-03,+40.1611E-03
-104.6250E-03,-27.6632E-03,-52.0101E-03,+80.2002E-03
-104.4700E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-104.3150E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-104.1600E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-104.0050E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-103.8500E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-103.6950E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-103.5400E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-103.3850E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-103.2300E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-103.0750E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-102.9200E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-102.7650E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-102.6100E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-102.4550E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-102.3000E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-102.1450E-03,-27.6632E-03,-11.8090E-03,+40.1611E-03
-101.9900E-03,-27.6632E-03,-11.8090E-03,+122.1E-06
-101.8350E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-101.6800E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-101.5250E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-101.3700E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-101.2150E-03,-27.6632E-03,-92.2111E-03,+122.1E-06
-101.0600E-03,-27.6632E-03,-92.2111E-03,+40.1611E-03
-100.9050E-03,-67.8642E-03,-52.0101E-03,+40.1611E-03
-100.7500E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-100.5950E-03,-67.8642E-03,-52.0101E-03,+122.1E-06
-100.4400E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-100.2850E-03,-27.6632E-03,-52.0101E-03,+40.1611E-03
-100.1300E-03,-27.6632E-03,-52.0101E-03,+122.1E-06
-99.9750E-03,+3.3492212E+00,+1.5560301E+00,+1.6417236E+00
-99.8200E-03,+4.9974624E+00,+2.3600502E+00,+2.6026611E+00
-99.6650E-03,+4.9974624E+00,+2.2796482E+00,+2.7227783E+00
-99.5100E-03,+4.9974624E+00,+2.1992462E+00,+2.8028564E+00
-99.3550E-03,+4.9974624E+00,+2.1590452E+00,+2.8829346E+00
-99.2000E-03,+4.9974624E+00,+2.0786432E+00,+2.9229736E+00
-99.0450E-03,+4.9974624E+00,+1.9982412E+00,+3.0030518E+00
-98.8900E-03,+4.9974624E+00,+1.9178392E+00,+3.1231689E+00
-98.7350E-03,+4.9974624E+00,+1.8374372E+00,+3.1231689E+00
-98.5800E-03,+4.9572614E+00,+1.7570352E+00,+3.2432861E+00
-98.4250E-03,+4.9974624E+00,+1.6766331E+00,+3.3233643E+00
-98.2700E-03,+4.9974624E+00,+1.6364321E+00,+3.3634033E+00
-98.1150E-03,+4.9974624E+00,+1.5962311E+00,+3.3634033E+00
-97.9600E-03,+4.9572614E+00,+1.5560301E+00,+3.4434814E+00
-97.8050E-03,+4.9974624E+00,+1.4756281E+00,+3.5235596E+00
-97.6500E-03,+4.9974624E+00,+1.3952261E+00,+3.6036377E+00
-97.4950E-03,+4.9974624E+00,+1.3550251E+00,+3.6436768E+00
-97.3400E-03,+5.0376634E+00,+1.3550251E+00,+3.6837158E+00
-97.1850E-03,+4.9974624E+00,+1.2746231E+00,+3.7237549E+00
-97.0300E-03,+4.9974624E+00,+1.2344221E+00,+3.7237549E+00
-96.8750E-03,+4.9572614E+00,+1.1942211E+00,+3.8438721E+00
-96.7200E-03,+4.9974624E+00,+1.1540201E+00,+3.8438721E+00
-96.5650E-03,+5.0376634E+00,+1.1138191E+00,+3.8839111E+00
-96.4100E-03,+4.9974624E+00,+1.1138191E+00,+3.8839111E+00
-96.2550E-03,+4.9572614E+00,+993.2161E-03,+3.9639893E+00
-96.1000E-03,+4.9974624E+00,+993.2161E-03,+4.0040283E+00
-95.9450E-03,+4.9974624E+00,+953.0151E-03,+4.0440674E+00
-95.7900E-03,+4.9974624E+00,+912.8141E-03,+4.0440674E+00
-95.6350E-03,+4.9974624E+00,+912.8141E-03,+4.1241455E+00
