x-axis,1,2,F1
-24.32700E-03,-2.25125626E+00,-683.41708E-03,-1.52606201E+00
-24.30000E-03,-2.25125626E+00,-683.41708E-03,-1.56622314E+00
-24.27300E-03,-2.21105525E+00,-683.41708E-03,-1.56622314E+00
-24.24600E-03,-2.17085425E+00,-643.21607E-03,-1.56622314E+00
-24.21900E-03,-2.21105525E+00,-603.01507E-03,-1.56622314E+00
-24.19200E-03,-2.21105525E+00,-643.21607E-03,-1.56622314E+00
-24.16500E-03,-2.17085425E+00,-603.01507E-03,-1.56622314E+00
-24.13800E-03,-2.17085425E+00,-603.01507E-03,-1.56622314E+00
-24.11100E-03,-2.13065324E+00,-603.01507E-03,-1.52606201E+00
-24.08400E-03,-2.13065324E+00,-562.81406E-03,-1.52606201E+00
-24.05700E-03,-2.09045224E+00,-603.01507E-03,-1.52606201E+00
-24.03000E-03,-2.09045224E+00,-562.81406E-03,-1.52606201E+00
-24.00300E-03,-2.05025123E+00,-562.81406E-03,-1.52606201E+00
-23.97600E-03,-2.05025123E+00,-603.01507E-03,-1.48590088E+00
-23.94900E-03,-2.05025123E+00,-522.61306E-03,-1.52606201E+00
-23.92200E-03,-2.05025123E+00,-522.61306E-03,-1.48590088E+00
-23.89500E-03,-2.05025123E+00,-482.41206E-03,-1.52606201E+00
-23.86800E-03,-2.01005023E+00,-522.61306E-03,-1.48590088E+00
-23.84100E-03,-2.01005023E+00,-522.61306E-03,-1.48590088E+00
-23.81400E-03,-1.96984923E+00,-442.21105E-03,-1.52606201E+00
-23.78700E-03,-1.96984923E+00,-482.41206E-03,-1.44573975E+00
-23.76000E-03,-1.96984923E+00,-482.41206E-03,-1.48590088E+00
-23.73300E-03,-1.96984923E+00,-482.41206E-03,-1.48590088E+00
-23.70600E-03,-1.92964822E+00,-442.21105E-03,-1.48590088E+00
-23.67900E-03,-1.92964822E+00,-482.41206E-03,-1.44573975E+00
-23.65200E-03,-1.92964822E+00,-442.21105E-03,-1.48590088E+00
-23.62500E-03,-1.88944722E+00,-442.21105E-03,-1.48590088E+00
-23.59800E-03,-1.88944722E+00,-442.21105E-03,-1.44573975E+00
-23.57100E-03,-1.84924621E+00,-402.01005E-03,-1.48590088E+00
-23.54400E-03,-1.84924621E+00,-402.01005E-03,-1.44573975E+00
-23.51700E-03,-1.84924621E+00,-402.01005E-03,-1.44573975E+00
-23.49000E-03,-1.84924621E+00,-402.01005E-03,-1.40557861E+00
-23.46300E-03,-1.80904521E+00,-361.80904E-03,-1.40557861E+00
-23.43600E-03,-1.84924621E+00,-361.80904E-03,-1.40557861E+00
-23.40900E-03,-1.76884420E+00,-361.80904E-03,-1.40557861E+00
-23.38200E-03,-1.76884420E+00,-361.80904E-03,-1.40557861E+00
-23.35500E-03,-1.76884420E+00,-361.80904E-03,-1.40557861E+00
-23.32800E-03,-1.72864320E+00,-361.80904E-03,-1.40557861E+00
-23.30100E-03,-1.72864320E+00,-321.60804E-03,-1.36541748E+00
-23.27400E-03,-1.72864320E+00,-321.60804E-03,-1.40557861E+00
-23.24700E-03,-1.68844219E+00,-321.60804E-03,-1.40557861E+00
-23.22000E-03,-1.64824119E+00,-281.40703E-03,-1.36541748E+00
-23.19300E-03,-1.68844219E+00,-321.60804E-03,-1.36541748E+00
-23.16600E-03,-1.68844219E+00,-281.40703E-03,-1.40557861E+00
-23.13900E-03,-1.64824119E+00,-321.60804E-03,-1.40557861E+00
-23.11200E-03,-1.64824119E+00,-281.40703E-03,-1.36541748E+00
-23.08500E-03,-1.60804018E+00,-241.20603E-03,-1.36541748E+00
-23.05800E-03,-1.60804018E+00,-241.20603E-03,-1.36541748E+00
-23.03100E-03,-1.56783918E+00,-241.20603E-03,-1.36541748E+00
-23.00400E-03,-1.60804018E+00,-241.20603E-03,-1.36541748E+00
-22.97700E-03,-1.60804018E+00,-241.20603E-03,-1.36541748E+00
-22.95000E-03,-1.56783918E+00,-241.20603E-03,-1.32525635E+00
-22.92300E-03,-1.56783918E+00,-241.20603E-03,-1.32525635E+00
-22.89600E-03,-1.52763817E+00,-201.00502E-03,-1.32525635E+00
-22.86900E-03,-1.52763817E+00,-160.80402E-03,-1.32525635E+00
-22.84200E-03,-1.52763817E+00,-201.00502E-03,-1.32525635E+00
-22.81500E-03,-1.48743717E+00,-160.80402E-03,-1.32525635E+00
-22.78800E-03,-1.48743717E+00,-201.00502E-03,-1.28509521E+00
-22.76100E-03,-1.44723617E+00,-160.80402E-03,-1.28509521E+00
-22.73400E-03,-1.44723617E+00,-160.80402E-03,-1.28509521E+00
-22.70700E-03,-1.44723617E+00,-160.80402E-03,-1.28509521E+00
-22.68000E-03,-1.44723617E+00,-160.80402E-03,-1.28509521E+00
-22.65300E-03,-1.36683416E+00,-160.80402E-03,-1.24493408E+00
-22.62600E-03,-1.36683416E+00,-120.60301E-03,-1.24493408E+00
-22.59900E-03,-1.40703516E+00,-120.60301E-03,-1.24493408E+00
-22.57200E-03,-1.36683416E+00,-160.80402E-03,-1.24493408E+00
-22.54500E-03,-1.36683416E+00,-120.60301E-03,-1.24493408E+00
-22.51800E-03,-1.32663315E+00,-120.60301E-03,-1.24493408E+00
-22.49100E-03,-1.36683416E+00,-80.40201E-03,-1.24493408E+00
-22.46400E-03,-1.32663315E+00,-80.40201E-03,-1.24493408E+00
-22.43700E-03,-1.28643215E+00,-80.40201E-03,-1.24493408E+00
-22.41000E-03,-1.28643215E+00,-120.60301E-03,-1.16461182E+00
-22.38300E-03,-1.24623114E+00,-80.40201E-03,-1.20477295E+00
-22.35600E-03,-1.24623114E+00,-40.20100E-03,-1.16461182E+00
-22.32900E-03,-1.24623114E+00,-80.40201E-03,-1.16461182E+00
-22.30200E-03,-1.24623114E+00,-40.20100E-03,-1.16461182E+00
-22.27500E-03,-1.20603014E+00,-40.20100E-03,-1.16461182E+00
-22.24800E-03,-1.20603014E+00,-40.20100E-03,-1.12445068E+00
-22.22100E-03,-1.16582913E+00,-40.20100E-03,-1.16461182E+00
-22.19400E-03,-1.16582913E+00,-40.20100E-03,-1.16461182E+00
-22.16700E-03,-1.16582913E+00,-80.40201E-03,-1.16461182E+00
-22.14000E-03,-1.16582913E+00,-40.20100E-03,-1.16461182E+00
-22.11300E-03,-1.08542712E+00,-0.0E+00,-1.08428955E+00
-22.08600E-03,-1.12562813E+00,+0.0E+00,-1.12445068E+00
-22.05900E-03,-1.08542712E+00,+0.0E+00,-1.12445068E+00
-22.03200E-03,-1.08542712E+00,+0.0E+00,-1.08428955E+00
-22.00500E-03,-1.08542712E+00,+0.0E+00,-1.08428955E+00
-21.97800E-03,-1.08542712E+00,+40.20100E-03,-1.08428955E+00
-21.95100E-03,-1.04522612E+00,+40.20100E-03,-1.08428955E+00
-21.92400E-03,-1.04522612E+00,+40.20100E-03,-1.08428955E+00
-21.89700E-03,-1.00502511E+00,+80.40201E-03,-1.08428955E+00
-21.87000E-03,-1.00502511E+00,+40.20100E-03,-1.04412842E+00
-21.84300E-03,-1.04522612E+00,+40.20100E-03,-1.08428955E+00
-21.81600E-03,-1.00502511E+00,+0.0E+00,-1.04412842E+00
-21.78900E-03,-964.82411E-03,+80.40201E-03,-1.04412842E+00
-21.76200E-03,-964.82411E-03,+40.20100E-03,-1.00396729E+00
-21.73500E-03,-964.82411E-03,+80.40201E-03,-1.04412842E+00
-21.70800E-03,-964.82411E-03,+80.40201E-03,-1.04412842E+00
-21.68100E-03,-924.62311E-03,+80.40201E-03,-1.00396729E+00
-21.65400E-03,-884.42210E-03,+80.40201E-03,-963.80615E-03
-21.62700E-03,-924.62311E-03,+120.60301E-03,-1.00396729E+00
-21.60000E-03,-844.22110E-03,+120.60301E-03,-963.80615E-03
-21.57300E-03,-884.42210E-03,+120.60301E-03,-963.80615E-03
-21.54600E-03,-884.42210E-03,+120.60301E-03,-963.80615E-03
-21.51900E-03,-804.02009E-03,+120.60301E-03,-963.80615E-03
-21.49200E-03,-804.02009E-03,+120.60301E-03,-963.80615E-03
-21.46500E-03,-844.22110E-03,+120.60301E-03,-923.64502E-03
-21.43800E-03,-804.02009E-03,+160.80402E-03,-923.64502E-03
-21.41100E-03,-763.81909E-03,+160.80402E-03,-923.64502E-03
-21.38400E-03,-763.81909E-03,+120.60301E-03,-923.64502E-03
-21.35700E-03,-763.81909E-03,+160.80402E-03,-923.64502E-03
-21.33000E-03,-723.61808E-03,+160.80402E-03,-883.48389E-03
-21.30300E-03,-723.61808E-03,+160.80402E-03,-883.48389E-03
-21.27600E-03,-683.41708E-03,+160.80402E-03,-883.48389E-03
-21.24900E-03,-723.61808E-03,+201.00502E-03,-883.48389E-03
-21.22200E-03,-683.41708E-03,+201.00502E-03,-843.32275E-03
-21.19500E-03,-683.41708E-03,+201.00502E-03,-843.32275E-03
-21.16800E-03,-683.41708E-03,+201.00502E-03,-843.32275E-03
-21.14100E-03,-643.21607E-03,+201.00502E-03,-803.16162E-03
-21.11400E-03,-643.21607E-03,+201.00502E-03,-843.32275E-03
-21.08700E-03,-643.21607E-03,+241.20603E-03,-843.32275E-03
-21.06000E-03,-643.21607E-03,+241.20603E-03,-843.32275E-03
-21.03300E-03,-603.01507E-03,+241.20603E-03,-803.16162E-03
-21.00600E-03,-562.81406E-03,+201.00502E-03,-803.16162E-03
-20.97900E-03,-562.81406E-03,+201.00502E-03,-763.00049E-03
-20.95200E-03,-522.61306E-03,+201.00502E-03,-763.00049E-03
-20.92500E-03,-522.61306E-03,+241.20603E-03,-763.00049E-03
-20.89800E-03,-522.61306E-03,+241.20603E-03,-763.00049E-03
-20.87100E-03,-482.41206E-03,+201.00502E-03,-763.00049E-03
-20.84400E-03,-482.41206E-03,+281.40703E-03,-722.83936E-03
-20.81700E-03,-482.41206E-03,+241.20603E-03,-722.83936E-03
-20.79000E-03,-442.21105E-03,+281.40703E-03,-722.83936E-03
-20.76300E-03,-442.21105E-03,+241.20603E-03,-682.67822E-03
-20.73600E-03,-402.01005E-03,+281.40703E-03,-682.67822E-03
-20.70900E-03,-442.21105E-03,+281.40703E-03,-722.83936E-03
-20.68200E-03,-402.01005E-03,+281.40703E-03,-642.51709E-03
-20.65500E-03,-402.01005E-03,+281.40703E-03,-682.67822E-03
-20.62800E-03,-402.01005E-03,+281.40703E-03,-682.67822E-03
-20.60100E-03,-361.80904E-03,+281.40703E-03,-642.51709E-03
-20.57400E-03,-361.80904E-03,+321.60804E-03,-642.51709E-03
-20.54700E-03,-321.60804E-03,+321.60804E-03,-602.35596E-03
-20.52000E-03,-321.60804E-03,+281.40703E-03,-642.51709E-03
-20.49300E-03,-321.60804E-03,+321.60804E-03,-602.35596E-03
-20.46600E-03,-321.60804E-03,+321.60804E-03,-642.51709E-03
-20.43900E-03,-281.40703E-03,+321.60804E-03,-602.35596E-03
-20.41200E-03,-281.40703E-03,+321.60804E-03,-602.35596E-03
-20.38500E-03,-241.20603E-03,+361.80904E-03,-602.35596E-03
-20.35800E-03,-281.40703E-03,+361.80904E-03,-562.19482E-03
-20.33100E-03,-241.20603E-03,+361.80904E-03,-562.19482E-03
-20.30400E-03,-241.20603E-03,+321.60804E-03,-562.19482E-03
-20.27700E-03,-201.00502E-03,+321.60804E-03,-522.03369E-03
-20.25000E-03,-160.80402E-03,+361.80904E-03,-562.19482E-03
-20.22300E-03,-160.80402E-03,+361.80904E-03,-562.19482E-03
-20.19600E-03,-160.80402E-03,+321.60804E-03,-481.87256E-03
-20.16900E-03,-160.80402E-03,+321.60804E-03,-481.87256E-03
-20.14200E-03,-120.60301E-03,+361.80904E-03,-522.03369E-03
-20.11500E-03,-120.60301E-03,+402.01005E-03,-522.03369E-03
-20.08800E-03,-120.60301E-03,+361.80904E-03,-481.87256E-03
-20.06100E-03,-80.40201E-03,+361.80904E-03,-481.87256E-03
-20.03400E-03,-80.40201E-03,+361.80904E-03,-441.71143E-03
-20.00700E-03,-80.40201E-03,+402.01005E-03,-481.87256E-03
-19.98000E-03,-40.20100E-03,+402.01005E-03,-401.55029E-03
-19.95300E-03,-40.20100E-03,+361.80904E-03,-441.71143E-03
-19.92600E-03,-40.20100E-03,+402.01005E-03,-401.55029E-03
-19.89900E-03,+0.0E+00,+402.01005E-03,-401.55029E-03
-19.87200E-03,+0.0E+00,+402.01005E-03,-441.71143E-03
-19.84500E-03,+40.20100E-03,+402.01005E-03,-401.55029E-03
-19.81800E-03,+0.0E+00,+402.01005E-03,-401.55029E-03
-19.79100E-03,+40.20100E-03,+442.21105E-03,-361.38916E-03
-19.76400E-03,+40.20100E-03,+442.21105E-03,-361.38916E-03
-19.73700E-03,+80.40201E-03,+442.21105E-03,-361.38916E-03
-19.71000E-03,+80.40201E-03,+402.01005E-03,-321.22803E-03
-19.68300E-03,+80.40201E-03,+442.21105E-03,-321.22803E-03
-19.65600E-03,+80.40201E-03,+442.21105E-03,-361.38916E-03
-19.62900E-03,+80.40201E-03,+442.21105E-03,-361.38916E-03
-19.60200E-03,+120.60301E-03,+482.41206E-03,-321.22803E-03
-19.57500E-03,+160.80402E-03,+442.21105E-03,-321.22803E-03
-19.54800E-03,+160.80402E-03,+442.21105E-03,-321.22803E-03
-19.52100E-03,+201.00502E-03,+442.21105E-03,-281.06689E-03
-19.49400E-03,+160.80402E-03,+442.21105E-03,-281.06689E-03
-19.46700E-03,+201.00502E-03,+442.21105E-03,-281.06689E-03
-19.44000E-03,+201.00502E-03,+482.41206E-03,-240.90576E-03
-19.41300E-03,+241.20603E-03,+482.41206E-03,-240.90576E-03
-19.38600E-03,+241.20603E-03,+482.41206E-03,-281.06689E-03
-19.35900E-03,+241.20603E-03,+442.21105E-03,-240.90576E-03
-19.33200E-03,+281.40703E-03,+522.61306E-03,-240.90576E-03
-19.30500E-03,+241.20603E-03,+482.41206E-03,-240.90576E-03
-19.27800E-03,+281.40703E-03,+482.41206E-03,-240.90576E-03
-19.25100E-03,+321.60804E-03,+482.41206E-03,-200.74463E-03
-19.22400E-03,+321.60804E-03,+522.61306E-03,-160.58350E-03
-19.19700E-03,+321.60804E-03,+522.61306E-03,-160.58350E-03
-19.17000E-03,+361.80904E-03,+482.41206E-03,-120.42236E-03
-19.14300E-03,+361.80904E-03,+482.41206E-03,-120.42236E-03
-19.11600E-03,+361.80904E-03,+522.61306E-03,-120.42236E-03
-19.08900E-03,+361.80904E-03,+522.61306E-03,-120.42236E-03
-19.06200E-03,+402.01005E-03,+522.61306E-03,-160.58350E-03
-19.03500E-03,+402.01005E-03,+522.61306E-03,-120.42236E-03
-19.00800E-03,+442.21105E-03,+522.61306E-03,-120.42236E-03
-18.98100E-03,+482.41206E-03,+522.61306E-03,-80.26123E-03
-18.95400E-03,+442.21105E-03,+522.61306E-03,-80.26123E-03
-18.92700E-03,+442.21105E-03,+522.61306E-03,-80.26123E-03
-18.90000E-03,+482.41206E-03,+522.61306E-03,-80.26123E-03
-18.87300E-03,+482.41206E-03,+522.61306E-03,-40.10010E-03
-18.84600E-03,+522.61306E-03,+522.61306E-03,-40.10010E-03
-18.81900E-03,+522.61306E-03,+562.81406E-03,+61.04E-06
-18.79200E-03,+522.61306E-03,+522.61306E-03,+61.04E-06
-18.76500E-03,+522.61306E-03,+562.81406E-03,+61.04E-06
-18.73800E-03,+562.81406E-03,+562.81406E-03,+40.22217E-03
-18.71100E-03,+562.81406E-03,+562.81406E-03,+40.22217E-03
-18.68400E-03,+562.81406E-03,+562.81406E-03,+61.04E-06
-18.65700E-03,+603.01507E-03,+562.81406E-03,+40.22217E-03
-18.63000E-03,+643.21607E-03,+562.81406E-03,+40.22217E-03
-18.60300E-03,+643.21607E-03,+603.01507E-03,+40.22217E-03
-18.57600E-03,+683.41708E-03,+603.01507E-03,+80.38330E-03
-18.54900E-03,+643.21607E-03,+562.81406E-03,+80.38330E-03
-18.52200E-03,+683.41708E-03,+603.01507E-03,+80.38330E-03
-18.49500E-03,+683.41708E-03,+562.81406E-03,+120.54443E-03
-18.46800E-03,+683.41708E-03,+562.81406E-03,+120.54443E-03
-18.44100E-03,+723.61808E-03,+562.81406E-03,+160.70557E-03
-18.41400E-03,+723.61808E-03,+562.81406E-03,+160.70557E-03
-18.38700E-03,+723.61808E-03,+603.01507E-03,+160.70557E-03
-18.36000E-03,+763.81909E-03,+603.01507E-03,+160.70557E-03
-18.33300E-03,+804.02009E-03,+603.01507E-03,+160.70557E-03
-18.30600E-03,+763.81909E-03,+643.21607E-03,+160.70557E-03
-18.27900E-03,+763.81909E-03,+603.01507E-03,+200.86670E-03
-18.25200E-03,+804.02009E-03,+603.01507E-03,+160.70557E-03
-18.22500E-03,+804.02009E-03,+643.21607E-03,+200.86670E-03
-18.19800E-03,+804.02009E-03,+562.81406E-03,+241.02783E-03
-18.17100E-03,+844.22110E-03,+603.01507E-03,+241.02783E-03
-18.14400E-03,+884.42210E-03,+643.21607E-03,+241.02783E-03
-18.11700E-03,+884.42210E-03,+603.01507E-03,+281.18896E-03
-18.09000E-03,+884.42210E-03,+643.21607E-03,+281.18896E-03
-18.06300E-03,+884.42210E-03,+643.21607E-03,+281.18896E-03
-18.03600E-03,+884.42210E-03,+603.01507E-03,+281.18896E-03
-18.00900E-03,+924.62311E-03,+643.21607E-03,+281.18896E-03
-17.98200E-03,+964.82411E-03,+643.21607E-03,+321.35010E-03
-17.95500E-03,+964.82411E-03,+643.21607E-03,+321.35010E-03
-17.92800E-03,+964.82411E-03,+603.01507E-03,+321.35010E-03
-17.90100E-03,+964.82411E-03,+643.21607E-03,+321.35010E-03
-17.87400E-03,+1.00502511E+00,+643.21607E-03,+361.51123E-03
-17.84700E-03,+1.00502511E+00,+643.21607E-03,+361.51123E-03
-17.82000E-03,+1.00502511E+00,+643.21607E-03,+361.51123E-03
-17.79300E-03,+1.04522612E+00,+683.41708E-03,+401.67236E-03
-17.76600E-03,+1.08542712E+00,+643.21607E-03,+401.67236E-03
-17.73900E-03,+1.08542712E+00,+643.21607E-03,+441.83350E-03
-17.71200E-03,+1.04522612E+00,+683.41708E-03,+441.83350E-03
-17.68500E-03,+1.08542712E+00,+683.41708E-03,+441.83350E-03
-17.65800E-03,+1.08542712E+00,+683.41708E-03,+441.83350E-03
-17.63100E-03,+1.12562813E+00,+643.21607E-03,+441.83350E-03
-17.60400E-03,+1.12562813E+00,+643.21607E-03,+481.99463E-03
-17.57700E-03,+1.12562813E+00,+683.41708E-03,+481.99463E-03
-17.55000E-03,+1.16582913E+00,+643.21607E-03,+522.15576E-03
-17.52300E-03,+1.20603014E+00,+683.41708E-03,+562.31689E-03
-17.49600E-03,+1.16582913E+00,+683.41708E-03,+522.15576E-03
-17.46900E-03,+1.24623114E+00,+643.21607E-03,+562.31689E-03
-17.44200E-03,+1.24623114E+00,+643.21607E-03,+562.31689E-03
-17.41500E-03,+1.24623114E+00,+683.41708E-03,+602.47803E-03
-17.38800E-03,+1.24623114E+00,+683.41708E-03,+522.15576E-03
-17.36100E-03,+1.24623114E+00,+683.41708E-03,+562.31689E-03
-17.33400E-03,+1.28643215E+00,+683.41708E-03,+602.47803E-03
-17.30700E-03,+1.28643215E+00,+723.61808E-03,+602.47803E-03
-17.28000E-03,+1.32663315E+00,+683.41708E-03,+602.47803E-03
-17.25300E-03,+1.32663315E+00,+683.41708E-03,+602.47803E-03
-17.22600E-03,+1.28643215E+00,+683.41708E-03,+642.63916E-03
-17.19900E-03,+1.32663315E+00,+683.41708E-03,+642.63916E-03
-17.17200E-03,+1.36683416E+00,+683.41708E-03,+682.80029E-03
-17.14500E-03,+1.36683416E+00,+643.21607E-03,+682.80029E-03
-17.11800E-03,+1.36683416E+00,+723.61808E-03,+642.63916E-03
-17.09100E-03,+1.40703516E+00,+683.41708E-03,+642.63916E-03
-17.06400E-03,+1.40703516E+00,+683.41708E-03,+722.96143E-03
-17.03700E-03,+1.44723617E+00,+723.61808E-03,+722.96143E-03
-17.01000E-03,+1.48743717E+00,+763.81909E-03,+722.96143E-03
-16.98300E-03,+1.44723617E+00,+723.61808E-03,+763.12256E-03
-16.95600E-03,+1.48743717E+00,+723.61808E-03,+722.96143E-03
-16.92900E-03,+1.48743717E+00,+723.61808E-03,+722.96143E-03
-16.90200E-03,+1.48743717E+00,+723.61808E-03,+763.12256E-03
-16.87500E-03,+1.48743717E+00,+763.81909E-03,+763.12256E-03
