x-axis,F1
-2.529400E-03,-48.244237E-03
-2.524800E-03,-48.244237E-03
-2.520200E-03,-13.050333E-03
-2.515600E-03,-16.752173E-03
-2.511000E-03,-48.244237E-03
-2.506400E-03,-43.438832E-03
-2.501800E-03,-48.244237E-03
-2.497200E-03,-48.244237E-03
-2.492600E-03,-48.244237E-03
-2.488000E-03,-48.244237E-03
-2.483400E-03,-48.244237E-03
-2.478800E-03,-13.004316E-03
-2.474200E-03,+23.427507E-03
-2.469600E-03,-48.244237E-03
-2.465000E-03,+62.517544E-03
-2.460400E-03,-48.244237E-03
-2.455800E-03,-26.316968E-03
-2.451200E-03,-48.244237E-03
-2.446600E-03,-39.644958E-03
-2.442000E-03,+9.963742E-03
-2.437400E-03,-38.755078E-03
-2.432800E-03,+14.766564E-03
-2.428200E-03,-48.244237E-03
-2.423600E-03,-43.530865E-03
-2.419000E-03,+32.053616E-03
-2.414400E-03,-12.040428E-03
-2.409800E-03,-3.500024E-03
-2.405200E-03,+14.705002E-03
-2.400600E-03,+50.079640E-03
-2.396000E-03,-43.561543E-03
-2.391400E-03,+46.028236E-03
-2.386800E-03,+35.926017E-03
-2.382200E-03,+32.053616E-03
-2.377600E-03,+32.053616E-03
-2.373000E-03,+50.048962E-03
-2.368400E-03,-48.244237E-03
-2.363800E-03,-22.111969E-03
-2.359200E-03,+50.033623E-03
-2.354600E-03,+32.053616E-03
-2.350000E-03,+32.053616E-03
-2.345400E-03,+18.053691E-03
-2.340800E-03,+32.053616E-03
-2.336200E-03,+45.843758E-03
-2.331600E-03,-12.225113E-03
-2.327000E-03,+36.659616E-03
-2.322400E-03,+40.790945E-03
-2.317800E-03,+49.987607E-03
-2.313200E-03,-39.032105E-03
-2.308600E-03,+72.068265E-03
-2.304000E-03,+32.053616E-03
-2.299400E-03,+67.492943E-03
-2.294800E-03,+63.300258E-03
-2.290200E-03,+32.053616E-03
-2.285600E-03,+32.053616E-03
-2.281000E-03,+72.068265E-03
-2.276400E-03,+36.172263E-03
-2.271800E-03,+67.523620E-03
-2.267200E-03,+32.053616E-03
-2.262600E-03,+49.926251E-03
-2.258000E-03,+36.582922E-03
-2.253400E-03,+32.053616E-03
-2.248800E-03,+32.053616E-03
-2.244200E-03,+32.053616E-03
-2.239600E-03,+32.053616E-03
-2.235000E-03,+54.226308E-03
-2.230400E-03,+32.053616E-03
-2.225800E-03,+63.223564E-03
-2.221200E-03,+32.053616E-03
-2.216600E-03,+67.584976E-03
-2.212000E-03,+40.913656E-03
-2.207400E-03,+32.053616E-03
-2.202800E-03,+67.600315E-03
-2.198200E-03,+40.928995E-03
-2.193600E-03,+32.053616E-03
-2.189000E-03,+32.053616E-03
-2.184400E-03,+72.068265E-03
-2.179800E-03,+85.514755E-03
-2.175200E-03,+32.053616E-03
-2.170600E-03,+32.053616E-03
-2.166000E-03,+72.068265E-03
-2.161400E-03,+72.068265E-03
-2.156800E-03,+40.975012E-03
-2.152200E-03,+32.053616E-03
-2.147600E-03,+32.053616E-03
-2.143000E-03,+72.068265E-03
-2.138400E-03,+85.376396E-03
-2.133800E-03,+67.677009E-03
-2.129200E-03,+32.053616E-03
-2.124600E-03,+72.068265E-03
-2.120000E-03,+32.053616E-03
-2.115400E-03,+41.021028E-03
-2.110800E-03,+72.068265E-03
-2.106200E-03,+32.053616E-03
-2.101600E-03,+72.068265E-03
-2.097000E-03,+72.068265E-03
-2.092400E-03,+72.068265E-03
-2.087800E-03,+32.053616E-03
-2.083200E-03,+32.053616E-03
-2.078600E-03,+36.383516E-03
-2.074000E-03,+32.053616E-03
-2.069400E-03,+54.410374E-03
-2.064800E-03,+32.053616E-03
-2.060200E-03,+32.053616E-03
-2.055600E-03,+49.696168E-03
-2.051000E-03,+67.769042E-03
-2.046400E-03,+72.068265E-03
-2.041800E-03,+54.441052E-03
-2.037200E-03,+32.053616E-03
-2.032600E-03,+32.053616E-03
-2.028000E-03,+32.053616E-03
-2.023400E-03,+32.053616E-03
-2.018800E-03,+32.053616E-03
-2.014200E-03,+54.471730E-03
-2.009600E-03,+32.053616E-03
-2.005000E-03,+32.053616E-03
-2.000400E-03,+32.053616E-03
-1.995800E-03,+32.053616E-03
-1.991200E-03,+32.053616E-03
-1.986600E-03,+54.502408E-03
-1.982000E-03,+36.276144E-03
-1.977400E-03,+62.947464E-03
-1.972800E-03,+32.053616E-03
-1.968200E-03,+36.260805E-03
-1.963600E-03,+72.068265E-03
-1.959000E-03,+49.588796E-03
-1.954400E-03,+72.068265E-03
-1.949800E-03,+32.053616E-03
-1.945200E-03,+72.068265E-03
-1.940600E-03,+32.053616E-03
-1.936000E-03,+41.220434E-03
-1.931400E-03,+32.053616E-03
-1.926800E-03,+72.068265E-03
-1.922200E-03,+41.235773E-03
-1.917600E-03,+32.053616E-03
-1.913000E-03,+32.053616E-03
-1.908400E-03,+32.053616E-03
-1.903800E-03,+49.527440E-03
-1.899200E-03,+32.053616E-03
-1.894600E-03,+62.855431E-03
-1.890000E-03,+49.512101E-03
-1.885400E-03,+67.953109E-03
-1.880800E-03,+72.068265E-03
-1.876200E-03,+72.068265E-03
-1.871600E-03,+76.195598E-03
-1.867000E-03,+72.068265E-03
-1.862400E-03,+72.068265E-03
-1.857800E-03,+36.138094E-03
-1.853200E-03,+72.068265E-03
-1.848600E-03,+49.466085E-03
-1.844000E-03,+44.288344E-03
-1.839400E-03,+62.794075E-03
-1.834800E-03,+54.671135E-03
-1.830200E-03,+72.068265E-03
-1.825600E-03,+32.053616E-03
-1.821000E-03,+32.053616E-03
-1.816400E-03,+36.092078E-03
-1.811800E-03,+72.068265E-03
-1.807200E-03,+32.053616E-03
-1.802600E-03,+68.045142E-03
-1.798000E-03,+81.451024E-03
-1.793400E-03,+54.717152E-03
-1.788800E-03,+72.068265E-03
-1.784200E-03,+32.053616E-03
-1.779600E-03,+49.389390E-03
-1.775000E-03,+68.075820E-03
-1.770400E-03,+32.053616E-03
-1.765800E-03,+54.747830E-03
-1.761200E-03,+72.068265E-03
-1.756600E-03,+41.419839E-03
-1.752000E-03,+72.068265E-03
-1.747400E-03,+144.415995E-03
-1.742800E-03,+62.686703E-03
-1.738200E-03,+32.053616E-03
-1.733600E-03,+68.121837E-03
-1.729000E-03,+41.450517E-03
-1.724400E-03,+72.068265E-03
-1.719800E-03,+68.137176E-03
-1.715200E-03,+72.068265E-03
-1.710600E-03,+94.976556E-03
-1.706000E-03,+32.053616E-03
-1.701400E-03,+72.068265E-03
-1.696800E-03,+117.762907E-03
-1.692200E-03,+35.954028E-03
-1.687600E-03,+72.068265E-03
-1.683000E-03,+32.053616E-03
-1.678400E-03,+72.068265E-03
-1.673800E-03,+72.068265E-03
-1.669200E-03,+32.053616E-03
-1.664600E-03,+72.068265E-03
-1.660000E-03,+93.340697E-03
-1.655400E-03,+32.053616E-03
-1.650800E-03,+72.068265E-03
-1.646200E-03,+62.579331E-03
-1.641600E-03,+77.871380E-03
-1.637000E-03,+72.068265E-03
-1.632400E-03,+32.053616E-03
-1.627800E-03,+32.053616E-03
-1.623200E-03,+35.877333E-03
-1.618600E-03,+41.573228E-03
-1.614000E-03,+49.205324E-03
-1.609400E-03,+35.861994E-03
-1.604800E-03,+32.053616E-03
-1.600200E-03,+54.931896E-03
-1.595600E-03,+72.068265E-03
-1.591000E-03,+62.517975E-03
-1.586400E-03,+54.947235E-03
-1.581800E-03,+35.831316E-03
-1.577200E-03,+62.502636E-03
-1.572600E-03,+72.068265E-03
-1.568000E-03,+72.068265E-03
-1.563400E-03,+72.068265E-03
-1.558800E-03,+32.053616E-03
-1.554200E-03,+43.319832E-03
-1.549600E-03,+32.053616E-03
-1.545000E-03,+72.068265E-03
-1.540400E-03,+72.068265E-03
-1.535800E-03,+32.053616E-03
-1.531200E-03,+55.008591E-03
-1.526600E-03,+72.068265E-03
-1.522000E-03,+72.068265E-03
-1.517400E-03,+72.068265E-03
-1.512800E-03,+72.068265E-03
-1.508200E-03,+72.068265E-03
-1.503600E-03,+72.068265E-03
-1.499000E-03,+72.068265E-03
-1.494400E-03,+72.068265E-03
-1.489800E-03,+49.067274E-03
-1.485200E-03,+116.021798E-03
-1.480600E-03,+62.395264E-03
-1.476000E-03,+112.351469E-03
-1.471400E-03,+72.068265E-03
-1.466800E-03,+123.236076E-03
-1.462200E-03,+72.068265E-03
-1.457600E-03,+68.428615E-03
-1.453000E-03,+41.757295E-03
-1.448400E-03,+89.149783E-03
-1.443800E-03,+108.702833E-03
-1.439200E-03,+32.053616E-03
-1.434600E-03,+55.115963E-03
-1.430000E-03,+32.053616E-03
-1.425400E-03,+61.322017E-03
-1.420800E-03,+72.068265E-03
-1.416200E-03,+35.647250E-03
-1.411600E-03,+72.068265E-03
-1.407000E-03,+55.146641E-03
-1.402400E-03,+72.068265E-03
-1.397800E-03,+72.068265E-03
-1.393200E-03,+118.440082E-03
-1.388600E-03,+72.068265E-03
-1.384000E-03,+41.833989E-03
-1.379400E-03,+72.068265E-03
-1.374800E-03,+68.520648E-03
-1.370200E-03,+81.929720E-03
-1.365600E-03,+72.068265E-03
-1.361000E-03,+105.263206E-03
-1.356400E-03,+72.068265E-03
-1.351800E-03,+72.068265E-03
-1.347200E-03,+72.068265E-03
-1.342600E-03,+41.880006E-03
-1.338000E-03,+72.068265E-03
-1.333400E-03,+68.566665E-03
-1.328800E-03,+72.068265E-03
-1.324200E-03,+55.238674E-03
-1.319600E-03,+72.068265E-03
-1.315000E-03,+11.550702E-03
-1.310400E-03,+72.068265E-03
-1.305800E-03,+145.400978E-03
-1.301200E-03,+62.195859E-03
-1.296600E-03,+48.852529E-03
-1.292000E-03,+68.612681E-03
-1.287400E-03,+72.068265E-03
-1.282800E-03,+72.068265E-03
-1.278200E-03,+72.068265E-03
-1.273600E-03,+41.956700E-03
-1.269000E-03,+48.821852E-03
-1.264400E-03,+68.643359E-03
-1.259800E-03,+41.972039E-03
-1.255200E-03,+55.315368E-03
-1.250600E-03,+32.053616E-03
-1.246000E-03,+72.068265E-03
-1.241400E-03,+48.791174E-03
-1.236800E-03,+32.053616E-03
-1.232200E-03,+72.068265E-03
-1.227600E-03,+48.775835E-03
-1.223000E-03,+72.068265E-03
-1.218400E-03,+72.068265E-03
-1.213800E-03,+72.068265E-03
-1.209200E-03,+68.704714E-03
-1.204600E-03,+62.088486E-03
-1.200000E-03,+72.068265E-03
-1.195400E-03,+72.068265E-03
-1.190800E-03,+42.048733E-03
-1.186200E-03,+72.068265E-03
-1.181600E-03,+72.068265E-03
-1.177000E-03,+62.057809E-03
-1.172400E-03,+72.068265E-03
-1.167800E-03,+35.371150E-03
-1.163200E-03,+72.068265E-03
-1.158600E-03,+55.422741E-03
-1.154000E-03,+72.068265E-03
-1.149400E-03,+72.068265E-03
-1.144800E-03,+55.438080E-03
-1.140200E-03,+35.340472E-03
-1.135600E-03,+132.185679E-03
-1.131000E-03,+72.068265E-03
-1.126400E-03,+72.068265E-03
-1.121800E-03,+72.068265E-03
-1.117200E-03,+48.653124E-03
-1.112600E-03,+75.346297E-03
-1.108000E-03,+82.223115E-03
-1.103400E-03,+55.484096E-03
-1.098800E-03,+72.068265E-03
-1.094200E-03,+72.068265E-03
-1.089600E-03,+72.068265E-03
-1.085000E-03,+72.068265E-03
-1.080400E-03,+42.171445E-03
-1.075800E-03,+72.068265E-03
-1.071200E-03,+72.068265E-03
-1.066600E-03,+42.186783E-03
-1.062000E-03,+72.068265E-03
-1.057400E-03,+68.873442E-03
-1.052800E-03,+102.134852E-03
-1.048200E-03,+72.068265E-03
-1.043600E-03,+72.068265E-03
-1.039000E-03,+72.068265E-03
-1.034400E-03,+72.068265E-03
-1.029800E-03,+146.016592E-03
-1.025200E-03,+72.068265E-03
-1.020600E-03,+72.068265E-03
-1.016000E-03,+72.068265E-03
-1.011400E-03,+42.248139E-03
-1.006800E-03,+55.591468E-03
-1.002200E-03,+72.068265E-03
-997.600E-06,+72.068265E-03
-993.000E-06,+55.606807E-03
-988.400E-06,+68.950137E-03
-983.800E-06,+61.843064E-03
-979.200E-06,+55.622146E-03
-974.600E-06,+72.068265E-03
-970.000E-06,+131.816311E-03
-965.400E-06,+48.484396E-03
-960.800E-06,+72.068265E-03
-956.200E-06,+72.068265E-03
-951.600E-06,+55.652824E-03
-947.000E-06,+72.068265E-03
-942.400E-06,+72.068265E-03
-937.800E-06,+48.453718E-03
-933.200E-06,+72.068265E-03
-928.600E-06,+61.781709E-03
-924.000E-06,+119.486627E-03
-919.400E-06,+72.068265E-03
-914.800E-06,+72.068265E-03
-910.200E-06,+72.068265E-03
-905.600E-06,+72.068265E-03
-901.000E-06,+92.771977E-03
-896.400E-06,+72.068265E-03
-891.800E-06,+72.068265E-03
-887.200E-06,+72.068265E-03
-882.600E-06,+55.729518E-03
-878.000E-06,+72.068265E-03
-873.400E-06,+61.720353E-03
-868.800E-06,+32.053616E-03
-864.200E-06,+72.068265E-03
-859.600E-06,+42.416867E-03
-855.000E-06,+72.068265E-03
-850.400E-06,+69.103525E-03
-845.800E-06,+61.689675E-03
-841.200E-06,+72.068265E-03
-836.600E-06,+72.068265E-03
-832.000E-06,+92.925880E-03
-827.400E-06,+55.790874E-03
-822.800E-06,+69.134203E-03
-818.200E-06,+61.658998E-03
-813.600E-06,+104.701511E-03
-809.000E-06,+69.149542E-03
-804.400E-06,+61.643659E-03
-799.800E-06,+48.300329E-03
-795.200E-06,+72.068265E-03
-790.600E-06,+61.628320E-03
-786.000E-06,+48.284991E-03
-781.400E-06,+72.068265E-03
-776.800E-06,+131.385381E-03
-772.200E-06,+72.068265E-03
-767.600E-06,+69.195559E-03
-763.000E-06,+93.079784E-03
-758.400E-06,+72.068265E-03
-753.800E-06,+72.068265E-03
-749.200E-06,+61.582303E-03
-744.600E-06,+48.238974E-03
-740.000E-06,+72.068265E-03
-735.400E-06,+131.293038E-03
-730.800E-06,+72.068265E-03
-726.200E-06,+72.068265E-03
-721.600E-06,+72.068265E-03
-717.000E-06,+48.208296E-03
-712.400E-06,+66.426695E-03
-707.800E-06,+42.585594E-03
-703.200E-06,+55.928924E-03
-698.600E-06,+69.272253E-03
-694.000E-06,+72.068265E-03
-689.400E-06,+72.068265E-03
-684.800E-06,+72.068265E-03
-680.200E-06,+72.068265E-03
-675.600E-06,+48.162279E-03
-671.000E-06,+72.068265E-03
-666.400E-06,+91.124486E-03
-661.800E-06,+55.974940E-03
-657.200E-06,+77.586712E-03
-652.600E-06,+61.474931E-03
-648.000E-06,+120.102241E-03
-643.400E-06,+34.788272E-03
-638.800E-06,+42.662289E-03
-634.200E-06,+72.068265E-03
-629.600E-06,+72.068265E-03
-625.000E-06,+61.444253E-03
