x-axis,F1
second,Volt
-1.117200E-03,+105.378687E-03
-1.112600E-03,+35.309794E-03
-1.108000E-03,+42.140767E-03
-1.103400E-03,+55.484096E-03
-1.098800E-03,+72.068265E-03
-1.094200E-03,+61.965775E-03
-1.089600E-03,+72.068265E-03
-1.085000E-03,+35.279117E-03
-1.080400E-03,+61.950437E-03
-1.075800E-03,+72.068265E-03
-1.071200E-03,+72.068265E-03
-1.066600E-03,+72.068265E-03
-1.062000E-03,+55.530113E-03
-1.057400E-03,+72.068265E-03
-1.052800E-03,+72.068265E-03
-1.048200E-03,+55.545452E-03
-1.043600E-03,+68.888781E-03
-1.039000E-03,+102.119410E-03
-1.034400E-03,+72.068265E-03
-1.029800E-03,+72.068265E-03
-1.025200E-03,+92.494950E-03
-1.020600E-03,+72.068265E-03
-1.016000E-03,+72.068265E-03
-1.011400E-03,+61.873742E-03
-1.006800E-03,+72.068265E-03
-1.002200E-03,+72.068265E-03
-997.600E-06,+42.263478E-03
-993.000E-06,+72.068265E-03
-988.400E-06,+72.068265E-03
-983.800E-06,+72.068265E-03
-979.200E-06,+72.068265E-03
-974.600E-06,+68.965476E-03
-970.000E-06,+61.827725E-03
-965.400E-06,+72.068265E-03
-960.800E-06,+72.068265E-03
-956.200E-06,+102.026759E-03
-951.600E-06,+55.652824E-03
-947.000E-06,+72.068265E-03
-942.400E-06,+72.068265E-03
-937.800E-06,+48.453718E-03
-933.200E-06,+32.053616E-03
-928.600E-06,+72.068265E-03
-924.000E-06,+72.068265E-03
-919.400E-06,+32.053616E-03
-914.800E-06,+42.355511E-03
-910.200E-06,+72.068265E-03
-905.600E-06,+35.079711E-03
-901.000E-06,+72.068265E-03
-896.400E-06,+48.407702E-03
-891.800E-06,+72.068265E-03
-887.200E-06,+72.068265E-03
-882.600E-06,+72.068265E-03
-878.000E-06,+69.072848E-03
-873.400E-06,+72.068265E-03
-868.800E-06,+55.744857E-03
-864.200E-06,+72.068265E-03
-859.600E-06,+131.570065E-03
-855.000E-06,+48.361685E-03
-850.400E-06,+72.068265E-03
-845.800E-06,+72.068265E-03
-841.200E-06,+48.346346E-03
-836.600E-06,+32.053616E-03
-832.000E-06,+72.068265E-03
-827.400E-06,+119.702092E-03
-822.800E-06,+72.068265E-03
-818.200E-06,+61.658998E-03
-813.600E-06,+55.806213E-03
-809.000E-06,+146.509084E-03
-804.400E-06,+131.446942E-03
-799.800E-06,+55.821552E-03
-795.200E-06,+34.957000E-03
-790.600E-06,+40.678363E-03
-786.000E-06,+55.836891E-03
-781.400E-06,+34.941661E-03
