x-axis,1,2,F1
-237.2500E-03,-37.7134E-03,-79.5228E-03,-30.0428E-03
-237.0000E-03,-67.8642E-03,-79.5228E-03,-40.0525E-03
-236.7500E-03,-27.6632E-03,-59.4222E-03,-10.0232E-03
-236.5000E-03,-47.7637E-03,-79.5228E-03,-20.0330E-03
-236.2500E-03,-57.8139E-03,-139.8243E-03,+20.1892E-03
-236.0000E-03,-67.8642E-03,-79.5228E-03,-40.0525E-03
-235.7500E-03,-57.8139E-03,-79.5228E-03,-40.0525E-03
-235.5000E-03,-47.7637E-03,-79.5228E-03,-40.0525E-03
-235.2500E-03,-37.7134E-03,-79.5228E-03,-40.0525E-03
-235.0000E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-234.7500E-03,-37.7134E-03,-139.8243E-03,-40.0525E-03
-234.5000E-03,-27.6632E-03,-39.3217E-03,+108.6E-06
-234.2500E-03,-67.8642E-03,-59.4222E-03,+20.1892E-03
-234.0000E-03,-27.6632E-03,-79.5228E-03,-40.0525E-03
-233.7500E-03,-57.8139E-03,-59.4222E-03,+40.2697E-03
-233.5000E-03,-27.6632E-03,-119.7238E-03,+40.2697E-03
-233.2500E-03,-37.7134E-03,-139.8243E-03,+40.2697E-03
-233.0000E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-232.7500E-03,-37.7134E-03,-19.2212E-03,-9.9622E-03
-232.5000E-03,-27.6632E-03,-119.7238E-03,-40.0525E-03
-232.2500E-03,-57.8139E-03,-79.5228E-03,-19.9720E-03
-232.0000E-03,-27.6632E-03,-79.5228E-03,+40.2697E-03
-231.7500E-03,-27.6632E-03,-119.7238E-03,+40.2697E-03
-231.5000E-03,-47.7637E-03,-159.9248E-03,+40.2697E-03
-231.2500E-03,-67.8642E-03,-79.5228E-03,+40.2697E-03
-231.0000E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-230.7500E-03,-37.7134E-03,-139.8243E-03,+40.2697E-03
-230.5000E-03,-47.7637E-03,-79.5228E-03,+60.2893E-03
-230.2500E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-230.0000E-03,-67.8642E-03,-79.5228E-03,-40.0525E-03
-229.7500E-03,-27.6632E-03,-99.6233E-03,-19.9720E-03
-229.5000E-03,-47.7637E-03,-119.7238E-03,+40.2697E-03
-229.2500E-03,-37.7134E-03,-99.6233E-03,+40.2697E-03
-229.0000E-03,-67.8642E-03,-159.9248E-03,+80.3088E-03
-228.7500E-03,-57.8139E-03,-139.8243E-03,+40.2697E-03
-228.5000E-03,-47.7637E-03,-39.3217E-03,+60.2893E-03
-228.2500E-03,-27.6632E-03,-99.6233E-03,+40.2697E-03
-228.0000E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-227.7500E-03,-27.6632E-03,-139.8243E-03,-19.9720E-03
-227.5000E-03,-47.7637E-03,-200.1258E-03,+40.2697E-03
-227.2500E-03,-27.6632E-03,-139.8243E-03,+40.2697E-03
-227.0000E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-226.7500E-03,-57.8139E-03,-139.8243E-03,+40.2697E-03
-226.5000E-03,-47.7637E-03,-119.7238E-03,+40.2697E-03
-226.2500E-03,-37.7134E-03,-139.8243E-03,+40.2697E-03
-226.0000E-03,-27.6632E-03,+879.3E-06,+40.2697E-03
-225.7500E-03,-57.8139E-03,-139.8243E-03,+40.2697E-03
-225.5000E-03,-67.8642E-03,-159.9248E-03,+108.6E-06
-225.2500E-03,-57.8139E-03,-180.0253E-03,+40.2697E-03
-225.0000E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-224.7500E-03,-67.8642E-03,-99.6233E-03,+40.2697E-03
-224.5000E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-224.2500E-03,-37.7134E-03,-159.9248E-03,+40.2697E-03
-224.0000E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-223.7500E-03,-57.8139E-03,-159.9248E-03,+20.1892E-03
-223.5000E-03,-27.6632E-03,-79.5228E-03,+40.2697E-03
-223.2500E-03,-27.6632E-03,-139.8243E-03,+40.2697E-03
-223.0000E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-222.7500E-03,-27.6632E-03,-79.5228E-03,+40.2697E-03
-222.5000E-03,-47.7637E-03,-159.9248E-03,+40.2697E-03
-222.2500E-03,-27.6632E-03,-159.9248E-03,+60.3503E-03
-222.0000E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-221.7500E-03,-27.6632E-03,-139.8243E-03,+30.1989E-03
-221.5000E-03,-47.7637E-03,-119.7238E-03,+40.2697E-03
-221.2500E-03,-27.6632E-03,-220.2263E-03,+40.2697E-03
-221.0000E-03,-67.8642E-03,-79.5228E-03,+40.2697E-03
-220.7500E-03,-27.6632E-03,-79.5228E-03,+40.2697E-03
-220.5000E-03,-67.8642E-03,-79.5228E-03,+40.2697E-03
-220.2500E-03,-67.8642E-03,-139.8243E-03,+40.2697E-03
-220.0000E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-219.7500E-03,-57.8139E-03,-119.7238E-03,-19.9720E-03
-219.5000E-03,-27.6632E-03,-119.7238E-03,+60.2893E-03
-219.2500E-03,-67.8642E-03,-99.6233E-03,+40.2697E-03
-219.0000E-03,-27.6632E-03,-240.3268E-03,+40.2697E-03
-218.7500E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-218.5000E-03,-27.6632E-03,-159.9248E-03,+60.2893E-03
-218.2500E-03,-37.7134E-03,-159.9248E-03,+40.2697E-03
-218.0000E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-217.7500E-03,-57.8139E-03,-139.8243E-03,+40.2697E-03
-217.5000E-03,-87.9647E-03,-159.9248E-03,+40.2697E-03
-217.2500E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-217.0000E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-216.7500E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-216.5000E-03,-67.8642E-03,-79.5228E-03,+40.2697E-03
-216.2500E-03,-57.8139E-03,-159.9248E-03,+40.2697E-03
-216.0000E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-215.7500E-03,-27.6632E-03,-99.6233E-03,+40.2697E-03
-215.5000E-03,-47.7637E-03,-119.7238E-03,+60.2893E-03
-215.2500E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-215.0000E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-214.7500E-03,-37.7134E-03,-19.2212E-03,-19.9720E-03
-214.5000E-03,-67.8642E-03,-200.1258E-03,+40.2697E-03
-214.2500E-03,-57.8139E-03,-99.6233E-03,+40.2697E-03
-214.0000E-03,-67.8642E-03,-79.5228E-03,+40.2697E-03
-213.7500E-03,-37.7134E-03,-159.9248E-03,+40.2697E-03
-213.5000E-03,-47.7637E-03,-119.7238E-03,+40.2697E-03
-213.2500E-03,-27.6632E-03,-99.6233E-03,+20.1892E-03
-213.0000E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-212.7500E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-212.5000E-03,-67.8642E-03,-119.7238E-03,+40.2697E-03
-212.2500E-03,-67.8642E-03,-139.8243E-03,+40.2697E-03
-212.0000E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-211.7500E-03,-57.8139E-03,-220.2263E-03,+40.2697E-03
-211.5000E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-211.2500E-03,-57.8139E-03,-180.0253E-03,+40.2697E-03
-211.0000E-03,-27.6632E-03,-240.3268E-03,+40.2697E-03
-210.7500E-03,-57.8139E-03,-139.8243E-03,+40.2697E-03
-210.5000E-03,-47.7637E-03,-200.1258E-03,+40.2697E-03
-210.2500E-03,-27.6632E-03,-200.1258E-03,+40.2697E-03
-210.0000E-03,-27.6632E-03,-79.5228E-03,+40.2697E-03
-209.7500E-03,-57.8139E-03,-79.5228E-03,+40.2697E-03
-209.5000E-03,-47.7637E-03,-79.5228E-03,+108.6E-06
-209.2500E-03,-57.8139E-03,-159.9248E-03,+40.2697E-03
-209.0000E-03,-67.8642E-03,-79.5228E-03,+40.2697E-03
-208.7500E-03,+2.4876E-03,-99.6233E-03,+50.2185E-03
-208.5000E-03,-47.7637E-03,-159.9248E-03,+40.2697E-03
-208.2500E-03,-67.8642E-03,-99.6233E-03,+40.2697E-03
-208.0000E-03,-27.6632E-03,-159.9248E-03,+80.3088E-03
-207.7500E-03,-67.8642E-03,-180.0253E-03,+100.5114E-03
-207.5000E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-207.2500E-03,-27.6632E-03,-139.8243E-03,+40.2697E-03
-207.0000E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-206.7500E-03,-57.8139E-03,-139.8243E-03,+70.2990E-03
-206.5000E-03,-47.7637E-03,-200.1258E-03,+40.2697E-03
-206.2500E-03,-98.0149E-03,-159.9248E-03,+40.2697E-03
-206.0000E-03,-27.6632E-03,-79.5228E-03,+40.2697E-03
-205.7500E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-205.5000E-03,-47.7637E-03,-79.5228E-03,+40.2697E-03
-205.2500E-03,-57.8139E-03,-139.8243E-03,+40.2697E-03
-205.0000E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-204.7500E-03,-67.8642E-03,-79.5228E-03,+40.2697E-03
-204.5000E-03,-27.6632E-03,-119.7238E-03,+108.6E-06
-204.2500E-03,-37.7134E-03,-139.8243E-03,+40.2697E-03
-204.0000E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-203.7500E-03,-27.6632E-03,-99.6233E-03,+40.2697E-03
-203.5000E-03,-67.8642E-03,-119.7238E-03,+40.2697E-03
-203.2500E-03,-37.7134E-03,-79.5228E-03,+40.2697E-03
-203.0000E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-202.7500E-03,-27.6632E-03,-99.6233E-03,+40.2697E-03
-202.5000E-03,-47.7637E-03,-159.9248E-03,+40.2697E-03
-202.2500E-03,-37.7134E-03,-99.6233E-03,+20.1892E-03
-202.0000E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-201.7500E-03,-37.7134E-03,-139.8243E-03,+40.2697E-03
-201.5000E-03,-47.7637E-03,-159.9248E-03,+40.2697E-03
-201.2500E-03,-67.8642E-03,-159.9248E-03,+20.1892E-03
-201.0000E-03,-27.6632E-03,-159.9248E-03,+40.2697E-03
-200.7500E-03,-67.8642E-03,-159.9248E-03,+40.2697E-03
-200.5000E-03,-47.7637E-03,-119.7238E-03,+40.2697E-03
-200.2500E-03,-67.8642E-03,-99.6233E-03,+40.2697E-03
-200.0000E-03,+4.4748493E+00,-159.9248E-03,+2.3224963E+00
-199.7500E-03,+4.5653016E+00,+161.6833E-03,+4.4037951E+00
-199.5000E-03,+4.5753519E+00,+322.4873E-03,+4.1628283E+00
-199.2500E-03,+4.5954524E+00,+503.3918E-03,+4.0322131E+00
-199.0000E-03,+4.5954524E+00,+724.4973E-03,+3.8815783E+00
-198.7500E-03,+4.6256031E+00,+945.6029E-03,+3.6806506E+00
-198.5000E-03,+4.6356534E+00,+1.1265074E+00,+3.5200061E+00
-198.2500E-03,+4.6658041E+00,+1.2069094E+00,+3.3593615E+00
-198.0000E-03,+4.6356534E+00,+1.4481154E+00,+3.1987170E+00
-197.7500E-03,+4.6758544E+00,+1.4682159E+00,+3.1584338E+00
-197.5000E-03,+4.6959549E+00,+1.5687184E+00,+2.9977893E+00
-197.2500E-03,+4.7160554E+00,+1.7094220E+00,+2.9174670E+00
-197.0000E-03,+4.7160554E+00,+1.7697235E+00,+2.7968615E+00
-196.7500E-03,+4.7160554E+00,+1.9305275E+00,+2.7366198E+00
-196.5000E-03,+4.7562564E+00,+2.0109295E+00,+2.6362170E+00
-196.2500E-03,+4.7160554E+00,+2.0913315E+00,+2.5558947E+00
-196.0000E-03,+4.7562564E+00,+2.1717335E+00,+2.5959338E+00
-195.7500E-03,+4.7562564E+00,+2.2521355E+00,+2.4252795E+00
-195.5000E-03,+4.7763569E+00,+2.2923365E+00,+2.4352893E+00
-195.2500E-03,+4.7864071E+00,+2.4129395E+00,+2.3549670E+00
-195.0000E-03,+4.7964574E+00,+2.4129395E+00,+2.2746447E+00
-194.7500E-03,+4.7562564E+00,+2.4732410E+00,+2.2746447E+00
-194.5000E-03,+4.7964574E+00,+2.5737436E+00,+2.1541613E+00
-194.2500E-03,+4.7663066E+00,+2.5134420E+00,+2.1140002E+00
-194.0000E-03,+4.7562564E+00,+2.5737436E+00,+2.1140002E+00
-193.7500E-03,+4.7964574E+00,+2.6541456E+00,+2.0436877E+00
-193.5000E-03,+4.7763569E+00,+2.6943466E+00,+2.0336779E+00
-193.2500E-03,+4.7964574E+00,+2.8149496E+00,+1.9933947E+00
-193.0000E-03,+4.7964574E+00,+2.8149496E+00,+1.9533557E+00
-192.7500E-03,+4.7864071E+00,+2.7948491E+00,+1.9633044E+00
-192.5000E-03,+4.7964574E+00,+2.8149496E+00,+1.9130725E+00
-192.2500E-03,+4.8366584E+00,+2.8953516E+00,+1.9130725E+00
-192.0000E-03,+4.7964574E+00,+2.8149496E+00,+1.9130725E+00
-191.7500E-03,+4.8065076E+00,+2.9154521E+00,+1.8327502E+00
-191.5000E-03,+4.8165579E+00,+2.8953516E+00,+1.8527697E+00
-191.2500E-03,+4.7964574E+00,+2.9355526E+00,+1.8327502E+00
-191.0000E-03,+4.8366584E+00,+2.8953516E+00,+1.8327502E+00
-190.7500E-03,+4.8065076E+00,+3.0561556E+00,+1.7824572E+00
-190.5000E-03,+4.8366584E+00,+2.9757536E+00,+1.7524279E+00
-190.2500E-03,+4.8366584E+00,+2.9757536E+00,+1.7222155E+00
-190.0000E-03,+4.8366584E+00,+2.9757536E+00,+1.7524279E+00
-189.7500E-03,+4.8366584E+00,+2.9958541E+00,+1.7624377E+00
-189.5000E-03,+4.8366584E+00,+3.0963566E+00,+1.7322863E+00
-189.2500E-03,+4.8065076E+00,+3.0360551E+00,+1.7021350E+00
-189.0000E-03,+4.8366584E+00,+3.0561556E+00,+1.6721057E+00
-188.7500E-03,+4.8366584E+00,+3.0561556E+00,+1.7322253E+00
-188.5000E-03,+4.8165579E+00,+3.0963566E+00,+1.6921252E+00
-188.2500E-03,+4.8668091E+00,+3.1365576E+00,+1.7121447E+00
-188.0000E-03,+4.8366584E+00,+3.1365576E+00,+1.6721057E+00
-187.7500E-03,+4.8366584E+00,+3.0561556E+00,+1.6821154E+00
-187.5000E-03,+4.8366584E+00,+3.0963566E+00,+1.7121447E+00
-187.2500E-03,+4.8467086E+00,+3.1365576E+00,+1.6821154E+00
-187.0000E-03,+4.8366584E+00,+3.0561556E+00,+1.6721057E+00
-186.7500E-03,+4.8366584E+00,+3.1365576E+00,+1.7121447E+00
-186.5000E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-186.2500E-03,+4.8668091E+00,+3.1365576E+00,+1.6920642E+00
-186.0000E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-185.7500E-03,+4.8366584E+00,+3.1365576E+00,+1.6519030E+00
-185.5000E-03,+4.8366584E+00,+3.0963566E+00,+1.6318225E+00
-185.2500E-03,+4.8366584E+00,+3.1566581E+00,+1.6318225E+00
-185.0000E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-184.7500E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-184.5000E-03,+4.8567589E+00,+3.1767586E+00,+1.6318225E+00
-184.2500E-03,+4.8065076E+00,+3.1365576E+00,+1.6318225E+00
-184.0000E-03,+4.8366584E+00,+3.1365576E+00,+1.5515002E+00
-183.7500E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-183.5000E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-183.2500E-03,+4.8467086E+00,+3.2169596E+00,+1.5715808E+00
-183.0000E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-182.7500E-03,+4.8467086E+00,+3.1566581E+00,+1.6318225E+00
-182.5000E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-182.2500E-03,+4.8467086E+00,+3.1968591E+00,+1.6318225E+00
-182.0000E-03,+4.8768594E+00,+3.1365576E+00,+1.6318225E+00
-181.7500E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-181.5000E-03,+4.8366584E+00,+3.1767586E+00,+1.5916613E+00
-181.2500E-03,+4.8366584E+00,+3.1566581E+00,+1.6318225E+00
-181.0000E-03,+4.8366584E+00,+3.2169596E+00,+1.5515002E+00
-180.7500E-03,+4.8366584E+00,+3.1365576E+00,+1.6017932E+00
-180.5000E-03,+4.8567589E+00,+3.1365576E+00,+1.6318225E+00
-180.2500E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-180.0000E-03,+4.8768594E+00,+3.2169596E+00,+1.6318225E+00
-179.7500E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-179.5000E-03,+4.8165579E+00,+3.1365576E+00,+1.6118029E+00
-179.2500E-03,+4.8467086E+00,+3.2169596E+00,+1.6318225E+00
-179.0000E-03,+4.8366584E+00,+3.1365576E+00,+1.5917834E+00
-178.7500E-03,+4.8668091E+00,+3.2169596E+00,+1.6318225E+00
-178.5000E-03,+4.8768594E+00,+3.1767586E+00,+1.6318225E+00
-178.2500E-03,+4.8768594E+00,+3.1566581E+00,+1.6318225E+00
-178.0000E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-177.7500E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-177.5000E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-177.2500E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-177.0000E-03,+4.8366584E+00,+3.2973616E+00,+1.5515002E+00
-176.7500E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-176.5000E-03,+4.8366584E+00,+3.2169596E+00,+1.5916613E+00
-176.2500E-03,+4.8366584E+00,+3.1968591E+00,+1.6318225E+00
-176.0000E-03,+4.8768594E+00,+3.2169596E+00,+1.6318225E+00
-175.7500E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-175.5000E-03,+4.8366584E+00,+3.2169596E+00,+1.5916613E+00
-175.2500E-03,+4.8266081E+00,+3.2169596E+00,+1.6117419E+00
-175.0000E-03,+4.8366584E+00,+3.2169596E+00,+1.5515002E+00
-174.7500E-03,+4.8668091E+00,+3.2169596E+00,+1.6318225E+00
-174.5000E-03,+4.8366584E+00,+3.1767586E+00,+1.5916613E+00
-174.2500E-03,+4.8366584E+00,+3.1566581E+00,+1.6318225E+00
-174.0000E-03,+4.8768594E+00,+3.1365576E+00,+1.6318225E+00
-173.7500E-03,+4.8467086E+00,+3.2169596E+00,+1.6318225E+00
-173.5000E-03,+4.8366584E+00,+3.1767586E+00,+1.6318225E+00
-173.2500E-03,+4.8065076E+00,+3.2169596E+00,+1.6318225E+00
-173.0000E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-172.7500E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-172.5000E-03,+4.8567589E+00,+3.1365576E+00,+1.6318225E+00
-172.2500E-03,+4.8467086E+00,+3.2169596E+00,+1.6318225E+00
-172.0000E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-171.7500E-03,+4.8668091E+00,+3.1566581E+00,+1.6318225E+00
-171.5000E-03,+4.8567589E+00,+3.1365576E+00,+1.5916613E+00
-171.2500E-03,+4.8467086E+00,+3.2169596E+00,+1.6318225E+00
-171.0000E-03,+4.8768594E+00,+3.1365576E+00,+1.6318225E+00
-170.7500E-03,+4.8668091E+00,+3.2169596E+00,+1.5615710E+00
-170.5000E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-170.2500E-03,+4.8366584E+00,+3.1968591E+00,+1.6318225E+00
-170.0000E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-169.7500E-03,+4.8366584E+00,+3.2772611E+00,+1.5715808E+00
-169.5000E-03,+4.8165579E+00,+3.1365576E+00,+1.6318225E+00
-169.2500E-03,+4.8467086E+00,+3.2169596E+00,+1.6318225E+00
-169.0000E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-168.7500E-03,+4.8668091E+00,+3.2169596E+00,+1.6318225E+00
-168.5000E-03,+4.8366584E+00,+3.2169596E+00,+1.5916613E+00
-168.2500E-03,+4.8366584E+00,+3.1365576E+00,+1.6117419E+00
-168.0000E-03,+4.7964574E+00,+3.1365576E+00,+1.6318225E+00
-167.7500E-03,+4.8366584E+00,+3.1968591E+00,+1.5715808E+00
-167.5000E-03,+4.8366584E+00,+3.1767586E+00,+1.5716418E+00
-167.2500E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-167.0000E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-166.7500E-03,+4.8467086E+00,+3.1365576E+00,+1.6318225E+00
-166.5000E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-166.2500E-03,+4.8366584E+00,+3.1365576E+00,+1.5515002E+00
-166.0000E-03,+4.8366584E+00,+3.2169596E+00,+1.5515002E+00
-165.7500E-03,+4.8366584E+00,+3.1566581E+00,+1.6318225E+00
-165.5000E-03,+4.8366584E+00,+3.1767586E+00,+1.5917834E+00
-165.2500E-03,+4.8366584E+00,+3.1968591E+00,+1.5715808E+00
-165.0000E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-164.7500E-03,+4.8467086E+00,+3.1365576E+00,+1.6318225E+00
-164.5000E-03,+4.8567589E+00,+3.2169596E+00,+1.6318225E+00
-164.2500E-03,+4.8467086E+00,+3.2169596E+00,+1.6318225E+00
-164.0000E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-163.7500E-03,+4.8366584E+00,+3.1566581E+00,+1.5715808E+00
-163.5000E-03,+4.8366584E+00,+3.2169596E+00,+1.5916613E+00
-163.2500E-03,+4.8668091E+00,+3.0963566E+00,+1.6117419E+00
-163.0000E-03,+4.7964574E+00,+3.2169596E+00,+1.6318225E+00
-162.7500E-03,+4.8366584E+00,+3.1968591E+00,+1.6318225E+00
-162.5000E-03,+4.8366584E+00,+3.2169596E+00,+1.6518420E+00
-162.2500E-03,+4.8768594E+00,+3.1566581E+00,+1.6318225E+00
-162.0000E-03,+4.8366584E+00,+3.2973616E+00,+1.6318225E+00
-161.7500E-03,+4.8366584E+00,+3.2169596E+00,+1.6318225E+00
-161.5000E-03,+4.8567589E+00,+3.1767586E+00,+1.5916613E+00
-161.2500E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-161.0000E-03,+4.8768594E+00,+3.1365576E+00,+1.5515002E+00
-160.7500E-03,+4.8668091E+00,+3.1968591E+00,+1.5715808E+00
-160.5000E-03,+4.8366584E+00,+3.1767586E+00,+1.5916613E+00
-160.2500E-03,+4.8668091E+00,+3.2169596E+00,+1.6318225E+00
-160.0000E-03,+4.8768594E+00,+3.2169596E+00,+1.6318225E+00
-159.7500E-03,+4.8366584E+00,+3.2169596E+00,+1.5715808E+00
-159.5000E-03,+4.8567589E+00,+3.2169596E+00,+1.6318225E+00
-159.2500E-03,+4.8668091E+00,+3.1968591E+00,+1.6318225E+00
-159.0000E-03,+4.7964574E+00,+3.1365576E+00,+1.5917834E+00
-158.7500E-03,+4.8467086E+00,+3.2169596E+00,+1.6318225E+00
-158.5000E-03,+4.8366584E+00,+3.1767586E+00,+1.6318225E+00
-158.2500E-03,+4.8366584E+00,+3.1566581E+00,+1.6318225E+00
-158.0000E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
-157.7500E-03,+4.8366584E+00,+3.1365576E+00,+1.5817126E+00
-157.5000E-03,+4.8567589E+00,+3.1767586E+00,+1.6318225E+00
-157.2500E-03,+4.8768594E+00,+3.2370601E+00,+1.6117419E+00
-157.0000E-03,+4.8366584E+00,+3.1365576E+00,+1.6318225E+00
